Samoa,"Age population, age 02, male, interpolated",2734
San Marino,"Age population, age 0, female, interpolated",
San Marino,"Age population, age 0, male, interpolated",
San Marino,"Age population, age 01, female, interpolated",
San Marino,"Age population, age 01, male, interpolated",
San Marino,"Age population, age 02, female, interpolated",
San Marino,"Age population, age 02, male, interpolated",
Sao Tome and Principe,"Age population, age 0, female, interpolated",3102
Sao Tome and Principe,"Age population, age 0, male, interpolated",3168
Sao Tome and Principe,"Age population, age 01, female, interpolated",3079
Sao Tome and Principe,"Age population, age 01, male, interpolated",3145
Sao Tome and Principe,"Age population, age 02, female, interpolated",2999
Sao Tome and Principe,"Age population, age 02, male, interpolated",3059
Saudi Arabia,"Age population, age 0, female, interpolated",282381
Saudi Arabia,"Age population, age 0, male, interpolated",288936
Saudi Arabia,"Age population, age 01, female, interpolated",289244
Saudi Arabia,"Age population, age 01, male, interpolated",296980
Saudi Arabia,"Age population, age 02, female, interpolated",296125
Saudi Arabia,"Age population, age 02, male, interpolated",306308
Senegal,"Age population, age 0, female, interpolated",236210
Senegal,"Age population, age 0, male, interpolated",242968
Senegal,"Age population, age 01, female, interpolated",228543
Senegal,"Age population, age 01, male, interpolated",234907
Senegal,"Age population, age 02, female, interpolated",221716
Senegal,"Age population, age 02, male, interpolated",227578
Serbia,"Age population, age 0, female, interpolated",45392
Serbia,"Age population, age 0, male, interpolated",48151
Serbia,"Age population, age 01, female, interpolated",46541
Serbia,"Age population, age 01, male, interpolated",49324
Serbia,"Age population, age 02, female, interpolated",47903
Serbia,"Age population, age 02, male, interpolated",50540
Seychelles,"Age population, age 0, female, interpolated",657
Seychelles,"Age population, age 0, male, interpolated",706
Seychelles,"Age population, age 01, female, interpolated",640
Seychelles,"Age population, age 01, male, interpolated",686
Seychelles,"Age population, age 02, female, interpolated",643
Seychelles,"Age population, age 02, male, interpolated",680
Sierra Leone,"Age population, age 0, female, interpolated",96237
Sierra Leone,"Age population, age 0, male, interpolated",95965
Sierra Leone,"Age population, age 01, female, interpolated",93996
Sierra Leone,"Age population, age 01, male, interpolated",93709
Sierra Leone,"Age population, age 02, female, interpolated",92272
Sierra Leone,"Age population, age 02, male, interpolated",91894
Singapore,"Age population, age 0, female, interpolated",26090
Singapore,"Age population, age 0, male, interpolated",27293
Singapore,"Age population, age 01, female, interpolated",25554
Singapore,"Age population, age 01, male, interpolated",26471
Singapore,"Age population, age 02, female, interpolated",25648
Singapore,"Age population, age 02, male, interpolated",26505
Sint Maarten (Dutch part),"Age population, age 0, female, interpolated",
Sint Maarten (Dutch part),"Age population, age 0, male, interpolated",
Sint Maarten (Dutch part),"Age population, age 01, female, interpolated",
Sint Maarten (Dutch part),"Age population, age 01, male, interpolated",
Sint Maarten (Dutch part),"Age population, age 02, female, interpolated",
Sint Maarten (Dutch part),"Age population, age 02, male, interpolated",
Slovak Republic,"Age population, age 0, female, interpolated",29332
Slovak Republic,"Age population, age 0, male, interpolated",30762
Slovak Republic,"Age population, age 01, female, interpolated",29330
Slovak Republic,"Age population, age 01, male, interpolated",30768
Slovak Republic,"Age population, age 02, female, interpolated",28312
Slovak Republic,"Age population, age 02, male, interpolated",29749
Slovenia,"Age population, age 0, female, interpolated",10990
Slovenia,"Age population, age 0, male, interpolated",11665
Slovenia,"Age population, age 01, female, interpolated",10970
Slovenia,"Age population, age 01, male, interpolated",11645
Slovenia,"Age population, age 02, female, interpolated",10487
Slovenia,"Age population, age 02, male, interpolated",11123
Small states,"Age population, age 0, female, interpolated",
Small states,"Age population, age 0, male, interpolated",
Small states,"Age population, age 01, female, interpolated",
Small states,"Age population, age 01, male, interpolated",
Small states,"Age population, age 02, female, interpolated",
Small states,"Age population, age 02, male, interpolated",
Solomon Islands,"Age population, age 0, female, interpolated",8060
Solomon Islands,"Age population, age 0, male, interpolated",8660
Solomon Islands,"Age population, age 01, female, interpolated",7984
Solomon Islands,"Age population, age 01, male, interpolated",8577
Solomon Islands,"Age population, age 02, female, interpolated",7825
Solomon Islands,"Age population, age 02, male, interpolated",8357
Somalia,"Age population, age 0, female, interpolated",202927
Somalia,"Age population, age 0, male, interpolated",206811
Somalia,"Age population, age 01, female, interpolated",195936
Somalia,"Age population, age 01, male, interpolated",199484
Somalia,"Age population, age 02, female, interpolated",186363
Somalia,"Age population, age 02, male, interpolated",189298
South Africa,"Age population, age 0, female, interpolated",552874
South Africa,"Age population, age 0, male, interpolated",562167
South Africa,"Age population, age 01, female, interpolated",562930
South Africa,"Age population, age 01, male, interpolated",571976
South Africa,"Age population, age 02, female, interpolated",556535
South Africa,"Age population, age 02, male, interpolated",565589
South Asia,"Age population, age 0, female, interpolated",
South Asia,"Age population, age 0, male, interpolated",
South Asia,"Age population, age 01, female, interpolated",
South Asia,"Age population, age 01, male, interpolated",
South Asia,"Age population, age 02, female, interpolated",
South Asia,"Age population, age 02, male, interpolated",
South Sudan,"Age population, age 0, female, interpolated",173789
South Sudan,"Age population, age 0, male, interpolated",178826
South Sudan,"Age population, age 01, female, interpolated",168705
South Sudan,"Age population, age 01, male, interpolated",173481
South Sudan,"Age population, age 02, female, interpolated",163788
South Sudan,"Age population, age 02, male, interpolated",168324
Spain,"Age population, age 0, female, interpolated",245927
Spain,"Age population, age 0, male, interpolated",260203
Spain,"Age population, age 01, female, interpolated",248879
Spain,"Age population, age 01, male, interpolated",263290
Spain,"Age population, age 02, female, interpolated",248894
Spain,"Age population, age 02, male, interpolated",263582
Sri Lanka,"Age population, age 0, female, interpolated",184908
Sri Lanka,"Age population, age 0, male, interpolated",192674
Sri Lanka,"Age population, age 01, female, interpolated",184165
Sri Lanka,"Age population, age 01, male, interpolated",191396
Sri Lanka,"Age population, age 02, female, interpolated",183527
Sri Lanka,"Age population, age 02, male, interpolated",189943
St. Kitts and Nevis,"Age population, age 0, female, interpolated",0
St. Kitts and Nevis,"Age population, age 0, male, interpolated",0
St. Kitts and Nevis,"Age population, age 01, female, interpolated",0
St. Kitts and Nevis,"Age population, age 01, male, interpolated",0
St. Kitts and Nevis,"Age population, age 02, female, interpolated",0
St. Kitts and Nevis,"Age population, age 02, male, interpolated",0
St. Lucia,"Age population, age 0, female, interpolated",1399
St. Lucia,"Age population, age 0, male, interpolated",1434
St. Lucia,"Age population, age 01, female, interpolated",1389
St. Lucia,"Age population, age 01, male, interpolated",1429
St. Lucia,"Age population, age 02, female, interpolated",1392
St. Lucia,"Age population, age 02, male, interpolated",1431
St. Martin (French part),"Age population, age 0, female, interpolated",
St. Martin (French part),"Age population, age 0, male, interpolated",
St. Martin (French part),"Age population, age 01, female, interpolated",
St. Martin (French part),"Age population, age 01, male, interpolated",
St. Martin (French part),"Age population, age 02, female, interpolated",
St. Martin (French part),"Age population, age 02, male, interpolated",
St. Vincent and the Grenadines,"Age population, age 0, female, interpolated",939
St. Vincent and the Grenadines,"Age population, age 0, male, interpolated",959
St. Vincent and the Grenadines,"Age population, age 01, female, interpolated",944
St. Vincent and the Grenadines,"Age population, age 01, male, interpolated",964
St. Vincent and the Grenadines,"Age population, age 02, female, interpolated",921
St. Vincent and the Grenadines,"Age population, age 02, male, interpolated",939
Sub-Saharan Africa (all income levels),"Age population, age 0, female, interpolated",
Sub-Saharan Africa (all income levels),"Age population, age 0, male, interpolated",
Sub-Saharan Africa (all income levels),"Age population, age 01, female, interpolated",
Sub-Saharan Africa (all income levels),"Age population, age 01, male, interpolated",
Sub-Saharan Africa (all income levels),"Age population, age 02, female, interpolated",
Sub-Saharan Africa (all income levels),"Age population, age 02, male, interpolated",
Sub-Saharan Africa (developing only),"Age population, age 0, female, interpolated",
Sub-Saharan Africa (developing only),"Age population, age 0, male, interpolated",
Sub-Saharan Africa (developing only),"Age population, age 01, female, interpolated",
Sub-Saharan Africa (developing only),"Age population, age 01, male, interpolated",
Sub-Saharan Africa (developing only),"Age population, age 02, female, interpolated",
Sub-Saharan Africa (developing only),"Age population, age 02, male, interpolated",
Sudan,"Age population, age 0, female, interpolated",571543
Sudan,"Age population, age 0, male, interpolated",590368
Sudan,"Age population, age 01, female, interpolated",561811
Sudan,"Age population, age 01, male, interpolated",580091
Sudan,"Age population, age 02, female, interpolated",553949
Sudan,"Age population, age 02, male, interpolated",571517
Suriname,"Age population, age 0, female, interpolated",4296
Suriname,"Age population, age 0, male, interpolated",4770
Suriname,"Age population, age 01, female, interpolated",4260
Suriname,"Age population, age 01, male, interpolated",4729
Suriname,"Age population, age 02, female, interpolated",4443
Suriname,"Age population, age 02, male, interpolated",4831
Swaziland,"Age population, age 0, female, interpolated",17449
Swaziland,"Age population, age 0, male, interpolated",17735
Swaziland,"Age population, age 01, female, interpolated",17167
Swaziland,"Age population, age 01, male, interpolated",17441
Swaziland,"Age population, age 02, female, interpolated",16602
Swaziland,"Age population, age 02, male, interpolated",16859
Sweden,"Age population, age 0, female, interpolated",53513
Sweden,"Age population, age 0, male, interpolated",56782
Sweden,"Age population, age 01, female, interpolated",54505
Sweden,"Age population, age 01, male, interpolated",57823
Sweden,"Age population, age 02, female, interpolated",54884
Sweden,"Age population, age 02, male, interpolated",58127
Switzerland,"Age population, age 0, female, interpolated",39815
Switzerland,"Age population, age 0, male, interpolated",42185
Switzerland,"Age population, age 01, female, interpolated",39009
Switzerland,"Age population, age 01, male, interpolated",41481
Switzerland,"Age population, age 02, female, interpolated",37955
Switzerland,"Age population, age 02, male, interpolated",40388
Syrian Arab Republic,"Age population, age 0, female, interpolated",260700
Syrian Arab Republic,"Age population, age 0, male, interpolated",272469
Syrian Arab Republic,"Age population, age 01, female, interpolated",257377
Syrian Arab Republic,"Age population, age 01, male, interpolated",268971
Syrian Arab Republic,"Age population, age 02, female, interpolated",258087
Syrian Arab Republic,"Age population, age 02, male, interpolated",269519
Tajikistan,"Age population, age 0, female, interpolated",122653
Tajikistan,"Age population, age 0, male, interpolated",128312
Tajikistan,"Age population, age 01, female, interpolated",115169
Tajikistan,"Age population, age 01, male, interpolated",120868
Tajikistan,"Age population, age 02, female, interpolated",105929
Tajikistan,"Age population, age 02, male, interpolated",111314
Tanzania,"Age population, age 0, female, interpolated",874202
Tanzania,"Age population, age 0, male, interpolated",892722
Tanzania,"Age population, age 01, female, interpolated",853278
Tanzania,"Age population, age 01, male, interpolated",870397
Tanzania,"Age population, age 02, female, interpolated",822738
Tanzania,"Age population, age 02, male, interpolated",838344
Thailand,"Age population, age 0, female, interpolated",341878
Thailand,"Age population, age 0, male, interpolated",363868
Thailand,"Age population, age 01, female, interpolated",354382
Thailand,"Age population, age 01, male, interpolated",376165
Thailand,"Age population, age 02, female, interpolated",370652
Thailand,"Age population, age 02, male, interpolated",391200
Timor-Leste,"Age population, age 0, female, interpolated",20220
Timor-Leste,"Age population, age 0, male, interpolated",21150
Timor-Leste,"Age population, age 01, female, interpolated",19665
Timor-Leste,"Age population, age 01, male, interpolated",20546
Timor-Leste,"Age population, age 02, female, interpolated",18316
Timor-Leste,"Age population, age 02, male, interpolated",19093
Togo,"Age population, age 0, female, interpolated",110772
Togo,"Age population, age 0, male, interpolated",111191
Togo,"Age population, age 01, female, interpolated",107455
Togo,"Age population, age 01, male, interpolated",107803
Togo,"Age population, age 02, female, interpolated",104269
Togo,"Age population, age 02, male, interpolated",104517
Tonga,"Age population, age 0, female, interpolated",1344
Tonga,"Age population, age 0, male, interpolated",1401
Tonga,"Age population, age 01, female, interpolated",1356
Tonga,"Age population, age 01, male, interpolated",1416
Tonga,"Age population, age 02, female, interpolated",1341
Tonga,"Age population, age 02, male, interpolated",1417
Trinidad and Tobago,"Age population, age 0, female, interpolated",9603
Trinidad and Tobago,"Age population, age 0, male, interpolated",9916
Trinidad and Tobago,"Age population, age 01, female, interpolated",9697
Trinidad and Tobago,"Age population, age 01, male, interpolated",10004
Trinidad and Tobago,"Age population, age 02, female, interpolated",9660
Trinidad and Tobago,"Age population, age 02, male, interpolated",9956
Tunisia,"Age population, age 0, female, interpolated",92220
Tunisia,"Age population, age 0, male, interpolated",96358
Tunisia,"Age population, age 01, female, interpolated",91475
Tunisia,"Age population, age 01, male, interpolated",95612
Tunisia,"Age population, age 02, female, interpolated",88743
Tunisia,"Age population, age 02, male, interpolated",92866
Turkey,"Age population, age 0, female, interpolated",623546
Turkey,"Age population, age 0, male, interpolated",651333
Turkey,"Age population, age 01, female, interpolated",622859
Turkey,"Age population, age 01, male, interpolated",650226
Turkey,"Age population, age 02, female, interpolated",622079
Turkey,"Age population, age 02, male, interpolated",649187
Turkmenistan,"Age population, age 0, female, interpolated",47973
Turkmenistan,"Age population, age 0, male, interpolated",49668
Turkmenistan,"Age population, age 01, female, interpolated",48163
Turkmenistan,"Age population, age 01, male, interpolated",49770
Turkmenistan,"Age population, age 02, female, interpolated",49405
Turkmenistan,"Age population, age 02, male, interpolated",50967
Turks and Caicos Islands,"Age population, age 0, female, interpolated",
Turks and Caicos Islands,"Age population, age 0, male, interpolated",
Turks and Caicos Islands,"Age population, age 01, female, interpolated",
Turks and Caicos Islands,"Age population, age 01, male, interpolated",
Turks and Caicos Islands,"Age population, age 02, female, interpolated",
Turks and Caicos Islands,"Age population, age 02, male, interpolated",
Tuvalu,"Age population, age 0, female, interpolated",
Tuvalu,"Age population, age 0, male, interpolated",
Tuvalu,"Age population, age 01, female, interpolated",
Tuvalu,"Age population, age 01, male, interpolated",
Tuvalu,"Age population, age 02, female, interpolated",
Tuvalu,"Age population, age 02, male, interpolated",
Uganda,"Age population, age 0, female, interpolated",714471
Uganda,"Age population, age 0, male, interpolated",728629
Uganda,"Age population, age 01, female, interpolated",692827
Uganda,"Age population, age 01, male, interpolated",705797
Uganda,"Age population, age 02, female, interpolated",670212
Uganda,"Age population, age 02, male, interpolated",681863
Ukraine,"Age population, age 0, female, interpolated",274246
Ukraine,"Age population, age 0, male, interpolated",288181
Ukraine,"Age population, age 01, female, interpolated",275975
Ukraine,"Age population, age 01, male, interpolated",290063
Ukraine,"Age population, age 02, female, interpolated",252364
Ukraine,"Age population, age 02, male, interpolated",266223
United Arab Emirates,"Age population, age 0, female, interpolated",70420
United Arab Emirates,"Age population, age 0, male, interpolated",68945
United Arab Emirates,"Age population, age 01, female, interpolated",66706
United Arab Emirates,"Age population, age 01, male, interpolated",65958
United Arab Emirates,"Age population, age 02, female, interpolated",59899
United Arab Emirates,"Age population, age 02, male, interpolated",61727
United Kingdom,"Age population, age 0, female, interpolated",410717
United Kingdom,"Age population, age 0, male, interpolated",430630
United Kingdom,"Age population, age 01, female, interpolated",413226
United Kingdom,"Age population, age 01, male, interpolated",433514
United Kingdom,"Age population, age 02, female, interpolated",394243
United Kingdom,"Age population, age 02, male, interpolated",413815
United States,"Age population, age 0, female, interpolated",1998203
United States,"Age population, age 0, male, interpolated",2090945
United States,"Age population, age 01, female, interpolated",2004871
United States,"Age population, age 01, male, interpolated",2095368
United States,"Age population, age 02, female, interpolated",2007731
United States,"Age population, age 02, male, interpolated",2096279
Upper middle income,"Age population, age 0, female, interpolated",
Upper middle income,"Age population, age 0, male, interpolated",
Upper middle income,"Age population, age 01, female, interpolated",
Upper middle income,"Age population, age 01, male, interpolated",
Upper middle income,"Age population, age 02, female, interpolated",
Upper middle income,"Age population, age 02, male, interpolated",
Uruguay,"Age population, age 0, female, interpolated",23975
Uruguay,"Age population, age 0, male, interpolated",25101
Uruguay,"Age population, age 01, female, interpolated",23986
Uruguay,"Age population, age 01, male, interpolated",25140
Uruguay,"Age population, age 02, female, interpolated",23971
Uruguay,"Age population, age 02, male, interpolated",25117
Uzbekistan,"Age population, age 0, female, interpolated",309753
Uzbekistan,"Age population, age 0, male, interpolated",320650
Uzbekistan,"Age population, age 01, female, interpolated",307147
Uzbekistan,"Age population, age 01, male, interpolated",317854
Uzbekistan,"Age population, age 02, female, interpolated",291456
Uzbekistan,"Age population, age 02, male, interpolated",301707
Vanuatu,"Age population, age 0, female, interpolated",3544
Vanuatu,"Age population, age 0, male, interpolated",3911
Vanuatu,"Age population, age 01, female, interpolated",3580
Vanuatu,"Age population, age 01, male, interpolated",3948
Vanuatu,"Age population, age 02, female, interpolated",3398
Vanuatu,"Age population, age 02, male, interpolated",3681
"Venezuela, RB","Age population, age 0, female, interpolated",289175
"Venezuela, RB","Age population, age 0, male, interpolated",302738
"Venezuela, RB","Age population, age 01, female, interpolated",288832
"Venezuela, RB","Age population, age 01, male, interpolated",302238
"Venezuela, RB","Age population, age 02, female, interpolated",288118
"Venezuela, RB","Age population, age 02, male, interpolated",301196
Vietnam,"Age population, age 0, female, interpolated",667219
Vietnam,"Age population, age 0, male, interpolated",752300
Vietnam,"Age population, age 01, female, interpolated",686255
Vietnam,"Age population, age 01, male, interpolated",771467
Vietnam,"Age population, age 02, female, interpolated",691298
Vietnam,"Age population, age 02, male, interpolated",767297
Virgin Islands (U.S.),"Age population, age 0, female, interpolated",782
Virgin Islands (U.S.),"Age population, age 0, male, interpolated",782
Virgin Islands (U.S.),"Age population, age 01, female, interpolated",779
Virgin Islands (U.S.),"Age population, age 01, male, interpolated",760
Virgin Islands (U.S.),"Age population, age 02, female, interpolated",762
Virgin Islands (U.S.),"Age population, age 02, male, interpolated",747
West Bank and Gaza,"Age population, age 0, female, interpolated",60250
West Bank and Gaza,"Age population, age 0, male, interpolated",63065
West Bank and Gaza,"Age population, age 01, female, interpolated",59092
West Bank and Gaza,"Age population, age 01, male, interpolated",61855
West Bank and Gaza,"Age population, age 02, female, interpolated",58144
West Bank and Gaza,"Age population, age 02, male, interpolated",60848
World,"Age population, age 0, female, interpolated",
World,"Age population, age 0, male, interpolated",
World,"Age population, age 01, female, interpolated",
World,"Age population, age 01, male, interpolated",
World,"Age population, age 02, female, interpolated",
World,"Age population, age 02, male, interpolated",
"Yemen, Rep.","Age population, age 0, female, interpolated",336210
"Yemen, Rep.","Age population, age 0, male, interpolated",350073
"Yemen, Rep.","Age population, age 01, female, interpolated",331068
"Yemen, Rep.","Age population, age 01, male, interpolated",344720
"Yemen, Rep.","Age population, age 02, female, interpolated",328689
"Yemen, Rep.","Age population, age 02, male, interpolated",342350
Zambia,"Age population, age 0, female, interpolated",265628
Zambia,"Age population, age 0, male, interpolated",269409
Zambia,"Age population, age 01, female, interpolated",254192
Zambia,"Age population, age 01, male, interpolated",257759
Zambia,"Age population, age 02, female, interpolated",246164
Zambia,"Age population, age 02, male, interpolated",248784
Zimbabwe,"Age population, age 0, female, interpolated",206141
Zimbabwe,"Age population, age 0, male, interpolated",208461
Zimbabwe,"Age population, age 01, female, interpolated",203175
Zimbabwe,"Age population, age 01, male, interpolated",205241
Zimbabwe,"Age population, age 02, female, interpolated",197163
Zimbabwe,"Age population, age 02, male, interpolated",198870
