"","AreaName","ItemName","ElementName","Value","DerivedFrom","CO2RR","CO2SE","VegOrMeat","order","countrycode","CO2.SE.weighted","protein.amb.cal","proteinCO2","protein.cal.CO2"
"5697","Iran (Islamic Republic of)","Groundnuts (Shelled Eq)","Protein supply quantity (g/capita/day)",0,"Oil",1.00125130270504,0.0150475664700888,"Veg",89,"IRN",0,0,0,0
"5698","Iran (Islamic Republic of)","Pineapples and products","Protein supply quantity (g/capita/day)",0,"Veg",0.83109783,0.0229918382760213,"Veg",89,"IRN",0,0,0,0
"5699","Iran (Islamic Republic of)","Tea (including mate)","Protein supply quantity (g/capita/day)",1,"nonveg",1,0,"nonveg",89,"IRN",0,4.25,1,4.25
"5700","Iran (Islamic Republic of)","Olives (including preserved)","Protein supply quantity (g/capita/day)",0,"Oil",1.00125130270504,0.0150475664700888,"Veg",89,"IRN",0,0,0,0
"5701","Iran (Islamic Republic of)","Pimento","Protein supply quantity (g/capita/day)",0,"Veg",0.83109783,0.0229918382760213,"Veg",89,"IRN",0,0,0,0
"5702","Iran (Islamic Republic of)","Cloves","Protein supply quantity (g/capita/day)",0,"Veg",0.83109783,0.0229918382760213,"Veg",89,"IRN",0,0,0,0
"5703","Iran (Islamic Republic of)","Crustaceans","Protein supply quantity (g/capita/day)",0,"nonveg",1,0,"nonveg",89,"IRN",0,0,0,0
"5704","Iran (Islamic Republic of)","Freshwater Fish","Protein supply quantity (g/capita/day)",1,"nonveg",1,0,"nonveg",89,"IRN",0,4.25,1,4.25
"5705","Iran (Islamic Republic of)","Molluscs, Other","Protein supply quantity (g/capita/day)",0,"nonveg",1,0,"nonveg",89,"IRN",0,0,0,0
"5706","Iran (Islamic Republic of)","Bovine Meat","Protein supply quantity (g/capita/day)",2,"nonveg",1,0,"nonveg",89,"IRN",0,8.5,2,8.5
"5707","Iran (Islamic Republic of)","Butter, Ghee","Protein supply quantity (g/capita/day)",0,"nonveg",1,0,"nonveg",89,"IRN",0,0,0,0
"5708","Iran (Islamic Republic of)","Beverages, Fermented","Protein supply quantity (g/capita/day)",0,"nonveg",1,0,"nonveg",89,"IRN",0,0,0,0
"5709","Iran (Islamic Republic of)","Citrus, Other","Protein supply quantity (g/capita/day)",0,"Veg",0.83109783,0.0229918382760213,"Veg",89,"IRN",0,0,0,0
"5710","Iran (Islamic Republic of)","Coconuts - Incl Copra","Protein supply quantity (g/capita/day)",0,"Oil",1.00125130270504,0.0150475664700888,"Veg",89,"IRN",0,0,0,0
"5711","Iran (Islamic Republic of)","Cephalopods","Protein supply quantity (g/capita/day)",0,"nonveg",1,0,"nonveg",89,"IRN",0,0,0,0
"5712","Iran (Islamic Republic of)","Apples and products","Protein supply quantity (g/capita/day)",0,"Veg",0.83109783,0.0229918382760213,"Veg",89,"IRN",0,0,0,0
"5713","Iran (Islamic Republic of)","Sunflowerseed Oil","Protein supply quantity (g/capita/day)",0,"Oil",1.00125130270504,0.0150475664700888,"Veg",89,"IRN",0,0,0,0
"5714","Iran (Islamic Republic of)","Lemons, Limes and products","Protein supply quantity (g/capita/day)",0,"Veg",0.83109783,0.0229918382760213,"Veg",89,"IRN",0,0,0,0
"5715","Iran (Islamic Republic of)","Tomatoes and products","Protein supply quantity (g/capita/day)",2,"Veg",0.83109783,0.0229918382760213,"Veg",89,"IRN",0.00211449850924287,8.5,1.66219566,7.064331555
"5716","Iran (Islamic Republic of)","Cream","Protein supply quantity (g/capita/day)",0,"nonveg",1,0,"nonveg",89,"IRN",0,0,0,0
"5717","Iran (Islamic Republic of)","Fish, Body Oil","Protein supply quantity (g/capita/day)",0,"nonveg",1,0,"nonveg",89,"IRN",0,0,0,0
"5718","Iran (Islamic Republic of)","Fats, Animals, Raw","Protein supply quantity (g/capita/day)",0,"nonveg",1,0,"nonveg",89,"IRN",0,0,0,0
"5719","Iran (Islamic Republic of)","Potatoes and products","Protein supply quantity (g/capita/day)",2,"Root",0.940980303366666,0.0211127441867069,"Veg",89,"IRN",0.0017829918683733,8.5,1.88196060673333,7.99833257861666
"5720","Iran (Islamic Republic of)","Pelagic Fish","Protein supply quantity (g/capita/day)",1,"nonveg",1,0,"nonveg",89,"IRN",0,4.25,1,4.25
"5721","Iran (Islamic Republic of)","Maize and products","Protein supply quantity (g/capita/day)",1,"Maize",0.956870944,0.0585431094272955,"Veg",89,"IRN",0.0034272956614163,4.25,0.956870944,4.066701512
"5722","Iran (Islamic Republic of)","Pulses, Other and products","Protein supply quantity (g/capita/day)",4,"Pulse",0.9701329595,0.0442203974233508,"Veg",89,"IRN",0.0312870967724654,17,3.880531838,16.4922603115
"5723","Iran (Islamic Republic of)","Mutton & Goat Meat","Protein supply quantity (g/capita/day)",1,"nonveg",1,0,"nonveg",89,"IRN",0,4.25,1,4.25
"5724","Iran (Islamic Republic of)","Soyabean Oil","Protein supply quantity (g/capita/day)",0,"Oil",1.00125130270504,0.0150475664700888,"Veg",89,"IRN",0,0,0,0
"5725","Iran (Islamic Republic of)","Peas","Protein supply quantity (g/capita/day)",0,"Peas",0.969286173217391,0.104739889965233,"Veg",89,"IRN",0,0,0,0
"5726","Iran (Islamic Republic of)","Wheat and products","Protein supply quantity (g/capita/day)",36,"Wheat",0.920571043841237,0.0253603990315093,"Veg",89,"IRN",0.833522191392442,153,33.1405575782845,140.847369707709
"5727","Iran (Islamic Republic of)","Coffee and products","Protein supply quantity (g/capita/day)",0,"Veg",0.83109783,0.0229918382760213,"Veg",89,"IRN",0,0,0,0
"5728","Iran (Islamic Republic of)","Rice (Milled Equivalent)","Protein supply quantity (g/capita/day)",5,"Rice",0.924991483223464,0.0176579829645862,"Veg",89,"IRN",0.00779510905944041,21.25,4.62495741611732,19.6560690184986
"5729","Iran (Islamic Republic of)","Beans","Protein supply quantity (g/capita/day)",2,"Beans",0.96018227925,0.0449272691775596,"Veg",89,"IRN",0.00807383806301159,8.5,1.9203645585,8.161549373625
"5730","Iran (Islamic Republic of)","Grapefruit and products","Protein supply quantity (g/capita/day)",0,"Veg",0.83109783,0.0229918382760213,"Veg",89,"IRN",0,0,0,0
"5731","Iran (Islamic Republic of)","Marine Fish, Other","Protein supply quantity (g/capita/day)",0,"nonveg",1,0,"nonveg",89,"IRN",0,0,0,0
"5732","Iran (Islamic Republic of)","Spices, Other","Protein supply quantity (g/capita/day)",0,"Veg",0.83109783,0.0229918382760213,"Veg",89,"IRN",0,0,0,0
"5733","Iran (Islamic Republic of)","Rye and products","Protein supply quantity (g/capita/day)",0,"C3",0.915265392641176,0.0190588912548012,"Veg",89,"IRN",0,0,0,0
"5734","Iran (Islamic Republic of)","Cottonseed Oil","Protein supply quantity (g/capita/day)",0,"Oil",1.00125130270504,0.0150475664700888,"Veg",89,"IRN",0,0,0,0
"5735","Iran (Islamic Republic of)","Pepper","Protein supply quantity (g/capita/day)",0,"Veg",0.83109783,0.0229918382760213,"Veg",89,"IRN",0,0,0,0
"5736","Iran (Islamic Republic of)","Cocoa Beans and products","Protein supply quantity (g/capita/day)",0,"Oil",1.00125130270504,0.0150475664700888,"Veg",89,"IRN",0,0,0,0
"5737","Iran (Islamic Republic of)","Honey","Protein supply quantity (g/capita/day)",0,"nonveg",1,0,"nonveg",89,"IRN",0,0,0,0
"5738","Iran (Islamic Republic of)","Oats","Protein supply quantity (g/capita/day)",0,"C3",0.915265392641176,0.0190588912548012,"Veg",89,"IRN",0,0,0,0
"5739","Iran (Islamic Republic of)","Fruits, Other","Protein supply quantity (g/capita/day)",1,"Veg",0.83109783,0.0229918382760213,"Veg",89,"IRN",0.000528624627310718,4.25,0.83109783,3.5321657775
"5741","Iran (Islamic Republic of)","Bananas","Protein supply quantity (g/capita/day)",0,"Veg",0.83109783,0.0229918382760213,"Veg",89,"IRN",0,0,0,0
"5742","Iran (Islamic Republic of)","Onions","Protein supply quantity (g/capita/day)",1,"Veg",0.83109783,0.0229918382760213,"Veg",89,"IRN",0.000528624627310718,4.25,0.83109783,3.5321657775
"5743","Iraq","Mutton & Goat Meat","Protein supply quantity (g/capita/day)",1,"nonveg",1,0,"nonveg",90,"IRQ",0,4.25,1,4.25
"5744","Iraq","Dates","Protein supply quantity (g/capita/day)",0,"Veg",0.83109783,0.0229918382760213,"Veg",90,"IRQ",0,0,0,0
"5745","Iraq","Aquatic Plants","Protein supply quantity (g/capita/day)",0,"Veg",0.83109783,0.0229918382760213,"Veg",90,"IRQ",0,0,0,0
"5746","Iraq","Lemons, Limes and products","Protein supply quantity (g/capita/day)",0,"Veg",0.83109783,0.0229918382760213,"Veg",90,"IRQ",0,0,0,0
"5747","Iraq","Roots, Other","Protein supply quantity (g/capita/day)",0,"Root",0.940980303366666,0.0211127441867069,"Veg",90,"IRQ",0,0,0,0
"5748","Iraq","Tomatoes and products","Protein supply quantity (g/capita/day)",1,"Veg",0.83109783,0.0229918382760213,"Veg",90,"IRQ",0.000528624627310718,4.25,0.83109783,3.5321657775
"5749","Iraq","Bovine Meat","Protein supply quantity (g/capita/day)",1,"nonveg",1,0,"nonveg",90,"IRQ",0,4.25,1,4.25
"5750","Iraq","Fish, Body Oil","Protein supply quantity (g/capita/day)",0,"nonveg",1,0,"nonveg",90,"IRQ",0,0,0,0
"5751","Iraq","Oranges, Mandarines","Protein supply quantity (g/capita/day)",0,"Veg",0.83109783,0.0229918382760213,"Veg",90,"IRQ",0,0,0,0
"5752","Iraq","Sunflower seed","Protein supply quantity (g/capita/day)",0,"Oil",1.00125130270504,0.0150475664700888,"Veg",90,"IRQ",0,0,0,0
"5753","Iraq","Coconuts - Incl Copra","Protein supply quantity (g/capita/day)",0,"Oil",1.00125130270504,0.0150475664700888,"Veg",90,"IRQ",0,0,0,0
"5754","Iraq","Freshwater Fish","Protein supply quantity (g/capita/day)",1,"nonveg",1,0,"nonveg",90,"IRQ",0,4.25,1,4.25
"5755","Iraq","Fats, Animals, Raw","Protein supply quantity (g/capita/day)",0,"nonveg",1,0,"nonveg",90,"IRQ",0,0,0,0
"5756","Iraq","Cloves","Protein supply quantity (g/capita/day)",0,"Veg",0.83109783,0.0229918382760213,"Veg",90,"IRQ",0,0,0,0
"5757","Iraq","Pimento","Protein supply quantity (g/capita/day)",0,"Veg",0.83109783,0.0229918382760213,"Veg",90,"IRQ",0,0,0,0
"5759","Iraq","Meat, Other","Protein supply quantity (g/capita/day)",0,"nonveg",1,0,"nonveg",90,"IRQ",0,0,0,0
"5760","Iraq","Sesame seed","Protein supply quantity (g/capita/day)",0,"Oil",1.00125130270504,0.0150475664700888,"Veg",90,"IRQ",0,0,0,0
"5761","Iraq","Pelagic Fish","Protein supply quantity (g/capita/day)",0,"nonveg",1,0,"nonveg",90,"IRQ",0,0,0,0
"5762","Iraq","Cocoa Beans and products","Protein supply quantity (g/capita/day)",0,"Oil",1.00125130270504,0.0150475664700888,"Veg",90,"IRQ",0,0,0,0
"5763","Iraq","Potatoes and products","Protein supply quantity (g/capita/day)",0,"Root",0.940980303366666,0.0211127441867069,"Veg",90,"IRQ",0,0,0,0
"5764","Iraq","Honey","Protein supply quantity (g/capita/day)",0,"nonveg",1,0,"nonveg",90,"IRQ",0,0,0,0
"5765","Iraq","Sugar cane","Protein supply quantity (g/capita/day)",0,"Veg",0.83109783,0.0229918382760213,"Veg",90,"IRQ",0,0,0,0
"5766","Iraq","Poultry Meat","Protein supply quantity (g/capita/day)",5,"nonveg",1,0,"nonveg",90,"IRQ",0,21.25,5,21.25
"5767","Iraq","Butter, Ghee","Protein supply quantity (g/capita/day)",0,"nonveg",1,0,"nonveg",90,"IRQ",0,0,0,0
"5768","Iraq","Maize and products","Protein supply quantity (g/capita/day)",0,"Maize",0.956870944,0.0585431094272955,"Veg",90,"IRQ",0,0,0,0
"5769","Iraq","Beer","Protein supply quantity (g/capita/day)",0,"nonveg",1,0,"nonveg",90,"IRQ",0,0,0,0
"5770","Iraq","Apples and products","Protein supply quantity (g/capita/day)",0,"Veg",0.83109783,0.0229918382760213,"Veg",90,"IRQ",0,0,0,0
"5771","Iraq","Wheat and products","Protein supply quantity (g/capita/day)",35,"Wheat",0.920571043841237,0.0253603990315093,"Veg",90,"IRQ",0.787858552820788,148.75,32.2199865344433,136.934942771384
"5772","Iraq","Onions","Protein supply quantity (g/capita/day)",0,"Veg",0.83109783,0.0229918382760213,"Veg",90,"IRQ",0,0,0,0
"5773","Iraq","Palm Oil","Protein supply quantity (g/capita/day)",0,"Oil",1.00125130270504,0.0150475664700888,"Veg",90,"IRQ",0,0,0,0
"5774","Iraq","Peas","Protein supply quantity (g/capita/day)",0,"Peas",0.969286173217391,0.104739889965233,"Veg",90,"IRQ",0,0,0,0
"5775","Iraq","Crustaceans","Protein supply quantity (g/capita/day)",0,"nonveg",1,0,"nonveg",90,"IRQ",0,0,0,0
"5776","Iraq","Tea (including mate)","Protein supply quantity (g/capita/day)",0,"nonveg",1,0,"nonveg",90,"IRQ",0,0,0,0
"5777","Iraq","Grapefruit and products","Protein supply quantity (g/capita/day)",0,"Veg",0.83109783,0.0229918382760213,"Veg",90,"IRQ",0,0,0,0
"5778","Iraq","Pulses, Other and products","Protein supply quantity (g/capita/day)",1,"Pulse",0.9701329595,0.0442203974233508,"Veg",90,"IRQ",0.00195544354827909,4.25,0.9701329595,4.123065077875
"5779","Iraq","Rice (Milled Equivalent)","Protein supply quantity (g/capita/day)",6,"Rice",0.924991483223464,0.0176579829645862,"Veg",90,"IRQ",0.0112249570455942,25.5,5.54994889934078,23.5872828221983
"5780","Iraq","Spices, Other","Protein supply quantity (g/capita/day)",0,"Veg",0.83109783,0.0229918382760213,"Veg",90,"IRQ",0,0,0,0
"5781","Iraq","Molluscs, Other","Protein supply quantity (g/capita/day)",0,"nonveg",1,0,"nonveg",90,"IRQ",0,0,0,0
"5783","Iraq","Demersal Fish","Protein supply quantity (g/capita/day)",0,"nonveg",1,0,"nonveg",90,"IRQ",0,0,0,0
"5784","Iraq","Grapes and products (excl wine)","Protein supply quantity (g/capita/day)",0,"Veg",0.83109783,0.0229918382760213,"Veg",90,"IRQ",0,0,0,0
"5785","Iraq","Marine Fish, Other","Protein supply quantity (g/capita/day)",0,"nonveg",1,0,"nonveg",90,"IRQ",0,0,0,0
"5786","Iraq","Cephalopods","Protein supply quantity (g/capita/day)",0,"nonveg",1,0,"nonveg",90,"IRQ",0,0,0,0
"5787","Iraq","Olives (including preserved)","Protein supply quantity (g/capita/day)",0,"Oil",1.00125130270504,0.0150475664700888,"Veg",90,"IRQ",0,0,0,0
"5788","Iraq","Barley and products","Protein supply quantity (g/capita/day)",1,"Barley",0.861118902,0.0259112120197859,"Veg",90,"IRQ",0.000671390908334297,4.25,0.861118902,3.6597553335
"5789","Iraq","Fruits, Other","Protein supply quantity (g/capita/day)",0,"Veg",0.83109783,0.0229918382760213,"Veg",90,"IRQ",0,0,0,0
"5790","Iraq","Beans","Protein supply quantity (g/capita/day)",0,"Beans",0.96018227925,0.0449272691775596,"Veg",90,"IRQ",0,0,0,0
"5791","Iraq","Pigmeat","Protein supply quantity (g/capita/day)",0,"nonveg",1,0,"nonveg",90,"IRQ",0,0,0,0
"5792","Iraq","Aquatic Animals, Others","Protein supply quantity (g/capita/day)",0,"nonveg",1,0,"nonveg",90,"IRQ",0,0,0,0
"5793","Iraq","Bananas","Protein supply quantity (g/capita/day)",0,"Veg",0.83109783,0.0229918382760213,"Veg",90,"IRQ",0,0,0,0
"5794","Iraq","Coffee and products","Protein supply quantity (g/capita/day)",0,"Veg",0.83109783,0.0229918382760213,"Veg",90,"IRQ",0,0,0,0
"5795","Iraq","Pepper","Protein supply quantity (g/capita/day)",0,"Veg",0.83109783,0.0229918382760213,"Veg",90,"IRQ",0,0,0,0
"5796","Ireland","Oranges, Mandarines","Protein supply quantity (g/capita/day)",1,"Veg",0.83109783,0.0229918382760213,"Veg",91,"IRL",0.000528624627310718,4.25,0.83109783,3.5321657775
"5797","Ireland","Coffee and products","Protein supply quantity (g/capita/day)",0,"Veg",0.83109783,0.0229918382760213,"Veg",91,"IRL",0,0,0,0
"5798","Ireland","Grapes and products (excl wine)","Protein supply quantity (g/capita/day)",0,"Veg",0.83109783,0.0229918382760213,"Veg",91,"IRL",0,0,0,0
"5799","Ireland","Cloves","Protein supply quantity (g/capita/day)",0,"Veg",0.83109783,0.0229918382760213,"Veg",91,"IRL",0,0,0,0
"5800","Ireland","Beer","Protein supply quantity (g/capita/day)",2,"nonveg",1,0,"nonveg",91,"IRL",0,8.5,2,8.5
"5801","Ireland","Bovine Meat","Protein supply quantity (g/capita/day)",9,"nonveg",1,0,"nonveg",91,"IRL",0,38.25,9,38.25
"5802","Ireland","Marine Fish, Other","Protein supply quantity (g/capita/day)",0,"nonveg",1,0,"nonveg",91,"IRL",0,0,0,0
"5803","Ireland","Onions","Protein supply quantity (g/capita/day)",0,"Veg",0.83109783,0.0229918382760213,"Veg",91,"IRL",0,0,0,0
"5804","Ireland","Spices, Other","Protein supply quantity (g/capita/day)",0,"Veg",0.83109783,0.0229918382760213,"Veg",91,"IRL",0,0,0,0
"5805","Ireland","Tomatoes and products","Protein supply quantity (g/capita/day)",0,"Veg",0.83109783,0.0229918382760213,"Veg",91,"IRL",0,0,0,0
"5806","Ireland","Fruits, Other","Protein supply quantity (g/capita/day)",0,"Veg",0.83109783,0.0229918382760213,"Veg",91,"IRL",0,0,0,0
"5807","Ireland","Rape and Mustard Oil","Protein supply quantity (g/capita/day)",0,"Oil",1.00125130270504,0.0150475664700888,"Veg",91,"IRL",0,0,0,0
"5808","Ireland","Peas","Protein supply quantity (g/capita/day)",1,"Peas",0.969286173217391,0.104739889965233,"Veg",91,"IRL",0.0109704445499291,4.25,0.969286173217391,4.11946623617391
"5809","Ireland","Barley and products","Protein supply quantity (g/capita/day)",0,"Barley",0.861118902,0.0259112120197859,"Veg",91,"IRL",0,0,0,0
"5810","Ireland","Aquatic Plants","Protein supply quantity (g/capita/day)",0,"Veg",0.83109783,0.0229918382760213,"Veg",91,"IRL",0,0,0,0
"5811","Ireland","Cocoa Beans and products","Protein supply quantity (g/capita/day)",0,"Oil",1.00125130270504,0.0150475664700888,"Veg",91,"IRL",0,0,0,0
"5812","Ireland","Lemons, Limes and products","Protein supply quantity (g/capita/day)",0,"Veg",0.83109783,0.0229918382760213,"Veg",91,"IRL",0,0,0,0
"5813","Ireland","Maize and products","Protein supply quantity (g/capita/day)",2,"Maize",0.956870944,0.0585431094272955,"Veg",91,"IRL",0.0137091826456652,8.5,1.913741888,8.133403024
"5814","Ireland","Groundnuts (Shelled Eq)","Protein supply quantity (g/capita/day)",1,"Oil",1.00125130270504,0.0150475664700888,"Veg",91,"IRL",0.000226429256671741,4.25,1.00125130270504,4.25531803649642
"5815","Ireland","Poultry Meat","Protein supply quantity (g/capita/day)",9,"nonveg",1,0,"nonveg",91,"IRL",0,38.25,9,38.25
"5816","Ireland","Sesame seed","Protein supply quantity (g/capita/day)",0,"Oil",1.00125130270504,0.0150475664700888,"Veg",91,"IRL",0,0,0,0
"5817","Ireland","Honey","Protein supply quantity (g/capita/day)",0,"nonveg",1,0,"nonveg",91,"IRL",0,0,0,0
"5818","Ireland","Pineapples and products","Protein supply quantity (g/capita/day)",0,"Veg",0.83109783,0.0229918382760213,"Veg",91,"IRL",0,0,0,0
"5819","Ireland","Freshwater Fish","Protein supply quantity (g/capita/day)",0,"nonveg",1,0,"nonveg",91,"IRL",0,0,0,0
"5820","Ireland","Molluscs, Other","Protein supply quantity (g/capita/day)",0,"nonveg",1,0,"nonveg",91,"IRL",0,0,0,0
"5821","Ireland","Coconuts - Incl Copra","Protein supply quantity (g/capita/day)",0,"Oil",1.00125130270504,0.0150475664700888,"Veg",91,"IRL",0,0,0,0
"5822","Ireland","Demersal Fish","Protein supply quantity (g/capita/day)",2,"nonveg",1,0,"nonveg",91,"IRL",0,8.5,2,8.5
"5823","Ireland","Bananas","Protein supply quantity (g/capita/day)",0,"Veg",0.83109783,0.0229918382760213,"Veg",91,"IRL",0,0,0,0
"5824","Ireland","Fats, Animals, Raw","Protein supply quantity (g/capita/day)",0,"nonveg",1,0,"nonveg",91,"IRL",0,0,0,0
"5825","Ireland","Pigmeat","Protein supply quantity (g/capita/day)",9,"nonveg",1,0,"nonveg",91,"IRL",0,38.25,9,38.25
"5826","Ireland","Rice (Milled Equivalent)","Protein supply quantity (g/capita/day)",1,"Rice",0.924991483223464,0.0176579829645862,"Veg",91,"IRL",0.000311804362377617,4.25,0.924991483223464,3.93121380369972
"5827","Ireland","Butter, Ghee","Protein supply quantity (g/capita/day)",0,"nonveg",1,0,"nonveg",91,"IRL",0,0,0,0
"5829","Ireland","Wheat and products","Protein supply quantity (g/capita/day)",26,"Wheat",0.920571043841237,0.0253603990315093,"Veg",91,"IRL",0.434769291189267,110.5,23.9348471398722,101.723100344457
"5830","Ireland","Citrus, Other","Protein supply quantity (g/capita/day)",0,"Veg",0.83109783,0.0229918382760213,"Veg",91,"IRL",0,0,0,0
"5831","Ireland","Coconut Oil","Protein supply quantity (g/capita/day)",0,"Oil",1.00125130270504,0.0150475664700888,"Veg",91,"IRL",0,0,0,0
"5832","Ireland","Beverages, Fermented","Protein supply quantity (g/capita/day)",0,"nonveg",1,0,"nonveg",91,"IRL",0,0,0,0
"5833","Ireland","Fish, Body Oil","Protein supply quantity (g/capita/day)",0,"nonveg",1,0,"nonveg",91,"IRL",0,0,0,0
"5834","Ireland","Pelagic Fish","Protein supply quantity (g/capita/day)",2,"nonveg",1,0,"nonveg",91,"IRL",0,8.5,2,8.5
"5835","Ireland","Grapefruit and products","Protein supply quantity (g/capita/day)",0,"Veg",0.83109783,0.0229918382760213,"Veg",91,"IRL",0,0,0,0
