plantorder,plantnumber,type,plant,ambient,elevated,facility,field01,fieldpots,percent_decrease_N,replicate_facilities,SE,Var,aN,eN,SE_a,SE_e,watering,nitrogen,other,cultivar,concatenate,Author,site_of_expt,year_of_experiment,Sitecode,yearcode,exclude,notes
15,54,oilcrop,soybean,375,550,FACE,1,field,1.002463054,4,0.019359184,0.000374778,6.09,6.105,0.040620192,0.110642066,dry,1,,dwight,54-Champaign_Illinois2001550drydwightambientlow,,Champaign_Illinois,2001,Illn,1,ok,
15,54,oilcrop,soybean,375,550,FACE,1,field,1.021839563,4,0.012528012,0.000156951,5.9525,6.0825,0.04308422,0.060190669,dry,1,,Loda,54-Champaign_Illinois2001550dryLodaambientlow,,Champaign_Illinois,2001,Illn,1,ok,
15,54,oilcrop,soybean,375,550,FACE,1,field,0.996474736,4,0.015430847,0.000238111,6.3825,6.36,0.057354889,0.080208063,dry,1,,Williams,54-Champaign_Illinois2001550dryWilliamsambientlow,,Champaign_Illinois,2001,Illn,1,ok,
15,54,oilcrop,soybean,375,550,FACE,1,field,0.985,4,0.014904201,0.000222135,6.5,6.4025,0.089349501,0.040491769,dry,1,,Flyer,54-Champaign_Illinois2001550dryFlyerambientlow,,Champaign_Illinois,2001,Illn,1,no_SE,
15,54,oilcrop,soybean,375,550,FACE,1,field,1.030480657,4,0.01610386,0.000259334,6.3975,6.5925,0.091503643,0.041508031,dry,1,,Clark,54-Champaign_Illinois2001550dryClarkambientlow,,Champaign_Illinois,2001,Illn,1,ok,
15,54,oilcrop,soybean,375,550,FACE,1,field,1.002726919,4,0.017191782,0.000295557,6.4175,6.435,0.102824689,0.039264063,dry,1,,Spencer,54-Champaign_Illinois2001550drySpencerambientlow,,Champaign_Illinois,2001,Illn,1,ok,
15,54,oilcrop,soybean,375,550,FACE,1,field,1.008935825,4,0.02245955,0.000504431,6.155,6.21,0.12223611,0.06244998,dry,1,,Pana,54-Champaign_Illinois2001550dryPanaambientlow,,Champaign_Illinois,2001,Illn,1,ok,
15,54,oilcrop,soybean,375,550,FACE,1,field,0.98011257,4,0.005886822,3.46547E-05,6.6625,6.53,0.021360009,0.033166248,dry,1,,spencer,54-Champaign_Illinois2002550dryspencerambientlow,,Champaign_Illinois,2002,Illn,2,ok,
15,54,oilcrop,soybean,375,550,FACE,1,field,0.971501644,4,0.004525257,2.0478E-05,6.8425,6.6475,0.030923292,0.0075,dry,1,,flyer,54-Champaign_Illinois2002550dryflyerambientlow,,Champaign_Illinois,2002,Illn,2,ok,
15,54,oilcrop,soybean,375,550,FACE,1,field,0.979841897,4,0.012784637,0.000163447,6.325,6.1975,0.077942286,0.026575365,dry,1,,loda,54-Champaign_Illinois2002550drylodaambientlow,,Champaign_Illinois,2002,Illn,2,ok,
15,54,oilcrop,soybean,375,550,FACE,1,field,0.974529347,4,0.015066216,0.000226991,6.7725,6.6,0.084791411,0.05986095,dry,1,,williams,54-Champaign_Illinois2002550drywilliamsambientlow,,Champaign_Illinois,2002,Illn,2,ok,
15,54,oilcrop,soybean,375,550,FACE,1,field,1.010647011,4,0.017970448,0.000322937,6.105,6.17,0.091150059,0.059581876,dry,1,,pana,54-Champaign_Illinois2002550drypanaambientlow,,Champaign_Illinois,2002,Illn,2,ok,
15,54,oilcrop,soybean,375,550,FACE,1,field,0.995892457,4,0.020494961,0.000420043,6.695,6.6675,0.092601296,0.101601755,dry,1,,clark,54-Champaign_Illinois2002550dryclarkambientlow,,Champaign_Illinois,2002,Illn,2,ok,
15,54,oilcrop,soybean,375,550,FACE,1,field,0.995238095,4,0.030545209,0.00093301,6.3,6.27,0.192527054,0.01779513,dry,1,,dwight,54-Champaign_Illinois2002550drydwightambientlow,,Champaign_Illinois,2002,Illn,2,ok,
15,54,oilcrop,soybean,375,550,FACE,1,field,1.027235772,4,0.020675878,0.000427492,6.15,6.3175,0.096350056,0.07983055,dry,1,,loda,54-Champaign_Illinois2004550drylodaambientlow,,Champaign_Illinois,2004,Illn,3,ok,
15,54,oilcrop,soybean,375,550,FACE,1,field,1.00859454,3,0.020128682,0.000405164,6.593333333,6.65,0.112595638,0.068677993,dry,1,,flyer,54-Champaign_Illinois2004550dryflyerambientlow,,Champaign_Illinois,2004,Illn,3,ok,
15,54,oilcrop,soybean,375,550,FACE,1,field,1.025947282,4,0.023557549,0.000554958,6.07,6.2275,0.12396236,0.065367551,dry,1,,pana,54-Champaign_Illinois2004550drypanaambientlow,,Champaign_Illinois,2004,Illn,3,ok,
15,54,oilcrop,soybean,375,550,FACE,1,field,1.058326289,4,0.026255059,0.000689328,5.915,6.26,0.136167789,0.057879185,dry,1,,dwight,54-Champaign_Illinois2004550drydwightambientlow,,Champaign_Illinois,2004,Illn,3,ok,
15,54,oilcrop,soybean,375,550,FACE,1,field,1.024486572,2,0.02253712,0.000507922,6.33,6.485,0.137961347,0.019364917,dry,1,,clark,54-Champaign_Illinois2004550dryclarkambientlow,,Champaign_Illinois,2004,Illn,3,ok,
15,54,oilcrop,soybean,375,550,FACE,1,field,1.013033175,3,0.030650922,0.000939479,6.33,6.4125,0.151767366,0.118348004,dry,1,,williams,54-Champaign_Illinois2004550drywilliamsambientlow,,Champaign_Illinois,2004,Illn,3,ok,
15,54,oilcrop,soybean,375,550,FACE,1,field,1.016988417,4,0.035392928,0.001252659,6.475,6.585,0.187283208,0.127442798,dry,1,,spencer,54-Champaign_Illinois2004550dryspencerambientlow,,Champaign_Illinois,2004,Illn,3,ok,
15,54,oilcrop,soybean,375,550,FACE,1,field,0.975677831,4,0.013992984,0.000195804,6.27,6.1175,0.084360338,0.030379544,dry,1,,pana,54-Champaign_Illinois2006550drypanaambientlow,,Champaign_Illinois,2006,Illn,4,ok,
15,54,oilcrop,soybean,375,550,FACE,1,field,1.009543568,4,0.020275884,0.000411111,6.025,6.0825,0.119895788,0.01652019,dry,1,,pana,54-Champaign_Illinois2007550drypanaambientlow,,Champaign_Illinois,2007,Illn,5,ok,
15,54,oilcrop,soybean,375,550,FACE,1,field,1.01313003,4,0.017998996,0.000323964,5.9025,5.98,0.065622024,0.082865353,dry,1,,pana,54-Champaign_Illinois2008550drypanaambientlow,,Champaign_Illinois,2008,Illn,6,ok,
15,54,oilcrop,soybean,375,550,FACE,1,field,1.004088307,4,0.022658275,0.000513397,6.115,6.14,0.082613558,0.110980479,dry,1,,loda,54-Champaign_Illinois2008550drylodaambientlow,,Champaign_Illinois,2008,Illn,6,ok,
15,54,oilcrop,soybean,385,585,FACE,1,field,0.947546531,4,0.013986018,0.000195609,59.1,56,0.6,0.6,dry,2,,cv93B15,54-Champaign_Illinois2010585drycv93B15ambientNA,Gray_et_al_2013,Champaign_Illinois,2010,Illn,7,ok,
15,54,oilcrop,soybean,385,585,FACE,1,field,1,4,0.014118605,0.000199335,60.1,60.1,0.6,0.6,wet,2,,cv93B15,54-Champaign_Illinois2010585wetcv93B15ambientNA,Gray_et_al_2013,Champaign_Illinois,2010,Illn,7,ok,
15,54,oilcrop,soybean,360,650,CTC,0,pots,1.052631579,1,0.02742118,0.000751921,57,60,,,NA,2,,default,54-Korea2001650NANAambientmedium,kim_et_al_2005_soy,Korea,2001,Kore,1,no_samplesize,
15,54,oilcrop,soybean,360,650,CTC,0,pots,0.803030303,1,0.089125643,0.00794338,66,53,,,NA,2,high_P,default,54-Korea2001650NANAambientNAhigh_P,kim_et_al_2005_soy,Korea,2001,Kore,1,ok,
15,54,oilcrop,soybean,360,650,CTC,0,pots,1.055555556,1,0.028983693,0.000840054,54,57,,,NA,1,,default,54-Korea2001650NANAambientlow,kim_et_al_2005_soy,Korea,2001,Kore,1,ok,
15,54,oilcrop,soybean,385,593,GH,0,pots,1.137837838,1,0.02095791,0.000439234,3.7,4.21,0.049193496,0.053665631,NA,2,,non-nodulating_cultivar,"54-Morioka,_Japan2004593NAnon-nodulating_cultivarambientNA",Oikawa_et_al_2010,"Morioka,_Japan",2004,Mori,1,ok,
15,54,oilcrop,soybean,385,593,GH,0,pots,1.03133515,1,0.02549829,0.000650163,7.34,7.57,0.076026311,0.169941166,NA,2,,nodulating_cultivar,"54-Morioka,_Japan2004593NAnodulating_cultivarambientNA",Oikawa_et_al_2010,"Morioka,_Japan",2004,Mori,1,no_samplesize,
15,54,oilcrop,soybean,370,700,OTC,0,pots,0.939477304,2,0.068933797,0.004751868,7.27,6.83,,,NA,2,,default,54-Tohoku_uni_Sendai_Japan2003700NANAambientNA,Miyagi_et_al_2007,Tohoku_uni_Sendai_Japan,2003,Toho,1,ok,
15,54,oilcrop,soybean,346,421,OTC,1,field,0.985221675,2,0.000611231,3.73603E-07,406,400,0.176776695,0.176776695,NA,2,,default,54-1982421NANAambientNA,Rogers_et_al_1986,,1982,Zrog86,1,no_SE,
15,54,oilcrop,soybean,348,349,OTC,1,field,1.004926108,2,0.000617282,3.81037E-07,406,408,0.176776695,0.176776695,NA,2,,default,54-1982349NANAambientNA,Rogers_et_al_1986,,1982,Zrog86,1,ok,
15,54,oilcrop,soybean,346,645,OTC,1,field,1.012315271,2,0.000619567,3.83863E-07,406,411,0.176776695,0.176776695,NA,2,,default,54-1982645NANAambientNA,Rogers_et_al_1986,,1982,Zrog86,1,ok,
15,54,oilcrop,soybean,346,496,OTC,1,field,1.014778325,2,0.00062033,3.84809E-07,406,412,0.176776695,0.176776695,NA,2,,default,54-1982496NANAambientNA,Rogers_et_al_1986,,1982,Zrog86,1,ok,
15,54,oilcrop,soybean,346,421,OTC,1,field,0.955357143,2,0.001363212,1.85835E-06,448,428,0.441588043,0.441588043,dry,2,,default,54-1983421dryNAambientNA,Rogers_et_al_1986,,1983,Zrog86,2,no_SE,
15,54,oilcrop,soybean,346,645,OTC,1,field,0.917410714,2,0.001337648,1.7893E-06,448,411,0.441588043,0.441588043,dry,2,,default,54-1983645dryNAambientNA,Rogers_et_al_1986,,1983,Zrog86,2,ok,
15,54,oilcrop,soybean,346,496,OTC,1,field,0.926339286,2,0.001343613,1.8053E-06,448,415,0.441588043,0.441588043,dry,2,,default,54-1983496dryNAambientNA,Rogers_et_al_1986,,1983,Zrog86,2,ok,
15,54,oilcrop,soybean,346,349,OTC,1,field,0.928571429,2,0.00134511,1.80932E-06,448,416,0.441588043,0.441588043,dry,2,,default,54-1983349dryNAambientNA,Rogers_et_al_1986,,1983,Zrog86,2,ok,
15,54,oilcrop,soybean,346,645,OTC,1,field,0.979262673,2,0.001424098,2.02806E-06,434,425,0.441588043,0.441588043,wet,2,,default,54-1983645wetNAambientNA,Rogers_et_al_1986,,1983,Zrog86,2,ok,
15,54,oilcrop,soybean,346,349,OTC,1,field,0.99078341,2,0.001432324,2.05155E-06,434,430,0.441588043,0.441588043,wet,2,,default,54-1983349wetNAambientNA,Rogers_et_al_1986,,1983,Zrog86,2,ok,
15,54,oilcrop,soybean,346,496,OTC,1,field,0.99078341,2,0.001432324,2.05155E-06,434,430,0.441588043,0.441588043,wet,2,,default,54-1983496wetNAambientNA,Rogers_et_al_1986,,1983,Zrog86,2,ok,
15,54,oilcrop,soybean,346,421,OTC,1,field,0.993087558,2,0.001433975,2.05628E-06,434,431,0.441588043,0.441588043,wet,2,,default,54-1983421wetNAambientNA,Rogers_et_al_1986,,1983,Zrog86,2,ok,
16,55,oilcrop,peanut,400,700,GC,0,pots,0.995390188,1,0.1519207,0.023079899,30.37,30.23,3.27,3.27,NA,2,,default,55-NASA700NANAambientNA,Wu_et_al_1997,NASA,,NASA,1,no_samplesize,
16,55,oilcrop,peanut,375,548,OTC,1,field,1.017301038,4,0.019743941,0.000389823,28.9,29.4,0.4,0.4,NA,2,,default,"55-Raleigh,_NC_2002,_2003548NANAambientNA",burkey_et_al_2007,"Raleigh,_NC_","2002,_2003",Rale,1,ok,
16,55,oilcrop,peanut,375,730,OTC,1,field,1.034602076,4,0.019915418,0.000396624,28.9,29.9,0.4,0.4,NA,2,,default,"55-Raleigh,_NC_2002,_2003730NANAambientNA",burkey_et_al_2007,"Raleigh,_NC_","2002,_2003",Rale,1,ok,
18,57,oilcrop,rapeseed,388,494,FACE,1,field,0.954468085,5,0.036631688,0.001341881,23.5,22.43,0.51,0.71,NA,2,,default,"57-Heidfeldhof,_Stuttgart2007494NANAambientNA",Hogy_et_al_2010,"Heidfeldhof,_Stuttgart",2007,Heid,3,ok,
18,57,oilcrop,rapeseed,380,550,GC,0,pots,1.053521127,3,0.014023217,0.000196651,35.5,37.4,,,NA,3,,default,"57-Heidfeldhof,_Stuttgart550NANAambienthigh",Franzaring_et_al_2011_2012,"Heidfeldhof,_Stuttgart",,Heid,5,ok,
18,57,oilcrop,rapeseed,380,550,GC,0,pots,0.947368421,3,0.031132925,0.000969259,26.6,25.2,,,NA,1,,default,"57-Heidfeldhof,_Stuttgart550NANAambientlow",Franzaring_et_al_2011_2012,"Heidfeldhof,_Stuttgart",,Heid,5,ok,
18,57,oilcrop,rapeseed,380,550,GC,0,pots,1.158249158,3,0.06502639,0.004228431,29.7,34.4,,,NA,2,,default,"57-Heidfeldhof,_Stuttgart550NANAambientmedium",Franzaring_et_al_2011_2012,"Heidfeldhof,_Stuttgart",,Heid,5,ok,
18,57,oilcrop,rapeseed,360,720,GC,0,pots,0.5625,1,0.017578125,0.00030899,3.2,1.8,0.1,0,NA,2,,valo,57-Jokonien720NAvaloambientNA,reddy_et_al_2004_brassica,Jokonien,,Joko,1,ok,
18,57,oilcrop,rapeseed,360,720,GC,0,pots,0.655172414,1,0.096694833,0.009349891,2.9,1.9,0.3,0.2,NA,2,,tulli,57-Jokonien720NAtulliambientNA,reddy_et_al_2004_brassica,Jokonien,,Joko,1,ok,
18,57,oilcrop,mustardseed,350,550,OTC,1,field,0.944444444,3,0.039125075,0.001530771,22.5,21.25,0.64,0.64,NA,2,,default,"57-Indian_Agricultural_Research_Institute,_New_Delhi2009-10550NANAambientNA",Singh_et_al_2013,"Indian_Agricultural_Research_Institute,_New_Delhi",2009-10,NDelh,1,ok,
18,57,oilcrop,mustardseed,350,550,OTC,1,field,0.942626434,3,0.046139065,0.002128813,23.53,22.18,0.79,0.79,NA,2,,default,"57-Indian_Agricultural_Research_Institute,_New_Delhi2010-11550NANAambientNA",Singh_et_al_2013,"Indian_Agricultural_Research_Institute,_New_Delhi",2010-11,NDelh,2,ok,
20,84,vegetable,cassava_leaves,360,546,GH,0,pots,1.008952551,1,0.095988251,0.009213744,3.351,3.381,0.12,0.298,NA,1,,default,84-546NANAambientlow,Gleadow_et_al_2009,,,ANUg,1,no_SE,
20,84,vegetable,cassava_leaves,360,709,GH,0,pots,1.225305879,1,0.048343587,0.002337102,3.351,4.106,0.12,0.068,NA,1,,default,84-709NANAambientlow,Gleadow_et_al_2009,,,ANUg,1,ok,
20,84,vegetable,cassava_leaves,360,546,GH,0,pots,1.075819182,1,0.108101064,0.01168584,4.181,4.498,0.135,0.428,NA,2,,default,84-546NANAambientmedium,Gleadow_et_al_2009,,,ANUg,1,no_SE,
20,84,vegetable,cassava_leaves,360,709,GH,0,pots,1.2815116,1,0.082518799,0.006809352,4.181,5.358,0.135,0.2985,NA,2,,default,84-709NANAambientmedium,Gleadow_et_al_2009,,,ANUg,1,ok,
20,79,vegetable,collard,375,725,OTC,1,field,0.978494624,3,0.143278749,0.0205288,9.3,9.1,0.9,1,NA,2,,collard,"79-Beltsville,_MD1999,_2000725NAcollardambientNA",Bunce_&_Sicher_2003,"Beltsville,_MD","1999,_2000",Belt,1,no_SE,
20,79,vegetable,kohlrabi,375,725,OTC,1,field,1,3,0.163364028,0.026687806,8.7,8.7,1.1,0.9,NA,2,,kohlrabi,"79-Beltsville,_MD1999,_2000725NAkohlrabiambientNA",Bunce_&_Sicher_2003,"Beltsville,_MD","1999,_2000",Belt,1,ok,e_only_CO2_on_sunny_days?
20,84,vegetable,cassava_leaves,385,585,FACE,1,field,0.918761687,4,0.02257195,0.000509493,4.813,4.422,0.08,0.08,NA,2,harvest_2,default,84-Champaign_Illinois2010585NANAambientNAharvest_2,Rosenthal_et_al_2012,Champaign_Illinois,2010,Illn,7,no_SE,
20,84,vegetable,cassava_leaves,385,585,FACE,1,field,0.841108453,4,0.020840501,0.000434326,5.016,4.219,0.08,0.08,NA,2,harvest_1,default,84-Champaign_Illinois2010585NANAambientNAharvest_1,Rosenthal_et_al_2012,Champaign_Illinois,2010,Illn,7,P_values_only,
20,97,vegetable,cabbage,360,720,GC,0,pots,1.132075472,1,0.13379154,0.017900176,0.53,0.6,0.01,0.07,NA,2,,rinda,97-Jokonien720NArindaambientNA,Reddy_et_al_2004_brassica,Jokonien,,Joko,1,no_SE,
20,97,vegetable,cabbage,360,720,GC,0,pots,1.083333333,1,0.123353352,0.015216049,0.6,0.65,0.04,0.06,NA,2,,lennox,97-Jokonien720NAlennoxambientNA,Reddy_et_al_2004_brassica,Jokonien,,Joko,1,no_SE,
20,82,vegetable,lettuce,395,700,GH,0,pots,0.827586207,1,0.009229593,8.51854E-05,2.9,2.4,0.03,0.01,NA,2,,mv,82-Spain700NAmvambientNA,Baslam_et_al_2012,Spain,,Spai,1,ok,e_only_CO2_on_sunny_days?
20,82,vegetable,lettuce,395,700,GH,0,pots,0.833333333,1,0.014163943,0.000200617,3.6,3,0.06,0.01,NA,2,,brm,82-Spain700NAbrmambientNA,Baslam_et_al_2012_,Spain,,Spai,1,no_samplesize,
20,95,vegetable,alfalfa,350,450,OTC,0,pots,0.931952663,1,0.057376588,0.003292073,33.8,31.5,1.44,1.4,NA,2,,default,"95-University_of_Swansea,_U.K450NANAambientNA",Al-Rawahy_et_al_2013,"University_of_Swansea,_U.K",,Swan,1,ok,
20,84,vegetable,cassava_leaves,480,680,OTC,1,field,0.488934426,5,0.081322569,0.00661336,2.44,1.193,0.211,0.1695,NA,2,,default,"84-Instituto_Nacional_de_Investigaciones_Agrícolas_(INIA-CENIAP)_in_Maracay,_Estado_Aragua,_Venezuela,_680NANAambientNA",Fernandez_et_al_2002,"Instituto_Nacional_de_Investigaciones_Agrícolas_(INIA-CENIAP)_in_Maracay,_Estado_Aragua,_Venezuela,_",,Vene,1,no_SE,
20,83,vegetable,spinach,350,600,OTC,1,field,0.832268371,3,0.030501021,0.000930312,6.26,5.21,0.207846097,0.080829038,NA,2,,default,83-600NANAambientNA,Jain_2007,,,Zjai,1,ok,
21,133,fruit,strawberry,360,720,GC,0,pots,0.784759358,1,0.238366256,0.056818472,14.96,11.74,2.59,2.93,NA,1,,default,133-China720NANAambientlow,sun_et_al_2012_strawberry,China,,Chin,1,no_samplesize,
21,133,fruit,strawberry,360,720,GC,0,pots,1.002923977,1,0.275216369,0.07574405,13.68,13.72,3.65,0.88,NA,3,,default,133-China720NANAambienthigh,sun_et_al_2012_strawberry,China,,Chin,1,no_samplesize,
,56,oilcrop,sunflower,370,700,OTC,0,pots,0.958199357,2,0.048094374,0.002313069,3.11,2.98,,,NA,2,,default,56-Tohoku_uni_Sendai_Japan2003700NANAambientNA,Miyagi_et_al_2007,Tohoku_uni_Sendai_Japan,2003,Toho,1,ok,
1,1,C3_cereal,wheat,360,680,OTC,1,field,0.8256,8,0.047511131,0.002257308,1,0.8256,,,NA,2,,default,1-europeas_described_by_Jaeger_et_al_1999680NANAambientNA,Fangmeier_et_al_1999,europe,as_described_by_Jaeger_et_al_1999,Euro,1,REPEAT,
1,1,C3_cereal,wheat,361,639,OTC,1,field,0.802063535,1,0.036493713,0.001331791,1.8415,1.477,0.006500062,0.067000643,NA,1,,default,,Fangmeier pers comm.,Giessen,1994,Gies,1,ok,
1,1,C3_cereal,wheat,361,524,OTC,1,field,0.911432326,1,0.014187879,0.000201296,1.9025,1.734,0.015500149,0.023000221,NA,2,,default,,Fangmeier pers comm.,Giessen,1994,Gies,1,ok,
1,1,C3_cereal,wheat,361,639,OTC,1,field,0.822076216,1,0.006697663,4.48587E-05,1.9025,1.564,0.015500149,0,NA,2,,default,,Fangmeier pers comm.,Giessen,1994,Gies,1,ok,
1,1,C3_cereal,wheat,361,639,OTC,1,field,0.785629594,1,0.025865071,0.000669002,2.1085,1.6565,0.043500417,0.042500408,NA,3,,default,,Fangmeier pers comm.,Giessen,1994,Gies,1,ok,
1,1,C3_cereal,wheat,361,524,OTC,1,field,0.84064213,1,0,0,2.554,2.147,0,0,NA,4,,default,,Fangmeier pers comm.,Giessen,1994,Gies,1,ok,
1,1,C3_cereal,wheat,361,639,OTC,1,field,0.739624119,1,0.002740799,7.51198E-06,2.554,1.889,0,0.007,NA,4,,default,,Fangmeier pers comm.,Giessen,1994,Gies,1,ok,
1,1,C3_cereal,wheat,361,639,OTC,1,field,0.727635328,1,0.00416185,1.7321E-05,2.6325,1.9155,0.009500091,0.008500082,NA,5,,default,,Fangmeier pers comm.,Giessen,1994,Gies,1,ok,
1,1,C3_cereal,wheat,335,456,OTC,1,field,0.969348659,2,0.144904742,0.020997384,2.61,2.53,0.37,0.12,NA,1,,default,,Fangmeier pers comm.,Roskilde,1994,Rosk,1,ok,
1,1,C3_cereal,wheat,335,575,OTC,1,field,0.814176245,2,0.12809414,0.016408109,2.61,2.125,0.37,0.145,NA,1,,default,,Fangmeier pers comm.,Roskilde,1994,Rosk,1,ok,
1,1,C3_cereal,wheat,335,575,OTC,1,field,0.823442136,2,0.057390266,0.003293643,3.37,2.775,0.1,0.175,NA,2,,default,,Fangmeier pers comm.,Roskilde,1994,Rosk,1,ok,
1,1,C3_cereal,wheat,335,575,OTC,1,field,0.744807122,2,0.085975293,0.007391751,3.37,2.51,0.1,0.28,NA,2,,default,,Fangmeier pers comm.,Roskilde,1994,Rosk,1,ok,
1,1,C3_cereal,wheat,341,494,OTC,1,field,0.859135286,4,0.049162648,0.002416966,1.7925,1.54,0.082297732,0.052599113,NA,1,,default,,Fangmeier pers comm.,Roskilde,1995,Rosk,2,ok,
1,1,C3_cereal,wheat,341,644,OTC,1,field,0.831241283,4,0.04247404,0.001804044,1.7925,1.49,0.082297732,0.033416563,NA,1,,default,,Fangmeier pers comm.,Roskilde,1995,Rosk,2,ok,
1,1,C3_cereal,wheat,341,494,OTC,1,field,0.722279793,4,0.041799741,0.001747218,2.4125,1.7425,0.105859577,0.065748891,NA,2,,default,,Fangmeier pers comm.,Roskilde,1995,Rosk,2,ok,
1,1,C3_cereal,wheat,341,644,OTC,1,field,0.793091537,4,0.037379316,0.001397213,2.4125,1.913333333,0.105859577,0.032914029,NA,2,,default,,Fangmeier pers comm.,Roskilde,1995,Rosk,2,ok,
1,1,C3_cereal,wheat,360,690,OTC,1,field,0.861111111,1,0.050553281,0.002555634,1.152,0.992,0.0388,0.0477,NA,1,,default,,Fangmeier pers comm.,Rothamstead,1995,Roth,1,ok,
1,1,C3_cereal,wheat,360,690,OTC,1,field,0.825815406,1,0.067551127,0.004563155,1.441,1.19,0.0452,0.0899,NA,2,,default,,Fangmeier pers comm.,Rothamstead,1995,Roth,1,ok,
1,1,C3_cereal,wheat,360,690,OTC,1,field,0.792975207,1,0.06482602,0.004202413,2.42,1.919,0.1582,0.0942,NA,3,,default,,Fangmeier pers comm.,Rothamstead,1995,Roth,1,ok,
1,1,C3_cereal,wheat,360,690,OTC,1,field,0.95412844,1,0.038041049,0.001447121,1.09,1.04,0.03,0.03,NA,2,,default,,Fangmeier pers comm.,Rothamstead,1996,Roth,2,ok,
1,1,C3_cereal,wheat,360,690,OTC,1,field,0.913242009,1,0.063075922,0.003978572,2.19,2,0.087,0.113,NA,3,,default,,Fangmeier pers comm.,Rothamstead,1996,Roth,2,ok,
1,1,C3_cereal,wheat,353,703,OTC,1,field,0.946859903,1,0.047919494,0.002296278,2.07,1.96,0.054,0.085,NA,2,,default,,Fangmeier pers comm.,"Tervuren, Belgium",1994,Terv,1,ok,
1,1,C3_cereal,wheat,357,542,OTC,1,field,0.89047619,1,0.057469401,0.003302732,2.1,1.87,0.085,0.094,NA,2,,default,,Fangmeier pers comm.,"Tervuren, Belgium",1994,Terv,1,ok,"when Andreas F. gave us a standard error for within-facility measurements, I've included each replicate separately. In this case, there wasn't enough difference in N treatment to warrant calling it a different N level"
1,1,C3_cereal,wheat,386,570,OTC,1,field,0.833992095,1,0.042952456,0.001844913,2.53,2.11,0.051,0.1,NA,2,,default,,Fangmeier pers comm.,"Tervuren, Belgium",1995,Terv,2,ok,
1,1,C3_cereal,wheat,386,745,OTC,1,field,0.889328063,1,0.038779805,0.001503873,2.53,2.25,0.051,0.087,NA,2,,default,,Fangmeier pers comm.,"Tervuren, Belgium",1995,Terv,2,ok,
1,1,C3_cereal,wheat,390,558,OTC,1,field,0.958715596,1,0.022548248,0.000508423,2.18,2.09,0.038,0.033,NA,2,,default,,Fangmeier pers comm.,"Tervuren, Belgium",1996,Terv,3,ok,
1,1,C3_cereal,wheat,390,728,OTC,1,field,0.917431193,1,0.031831643,0.001013253,2.18,2,0.038,0.06,NA,2,,default,,Fangmeier pers comm.,"Tervuren, Belgium",1996,Terv,3,ok,
1,1,C3_cereal,wheat,360,666,OTC,1,field,0.96860877,1,0.040168744,0.001613528,2.04675,1.9825,0.02975,0.077,NA,2,,default,,Fangmeier pers comm.,Carlow,1994,Carl,1,ok,
1,1,C3_cereal,wheat,360,514,OTC,1,field,0.896671379,1,0.036220403,0.001311918,1.94525,1.74425,0.03225,0.06425,NA,2,,default,,Fangmeier pers comm.,Carlow,1995,Carl,2,ok,
1,1,C3_cereal,wheat,360,681,OTC,1,field,0.926744634,1,0.015938958,0.00025405,1.94525,1.80275,0.03225,0.00825,NA,2,,default,,Fangmeier pers comm.,Carlow,1995,Carl,2,ok,
1,1,C3_cereal,wheat,365,517,OTC,1,field,0.868666588,1,0.076780142,0.00589519,2.11675,1.83875,0.10875,0.13225,NA,2,,default,,Fangmeier pers comm.,Carlow,1996,Carl,3,ok,
1,1,C3_cereal,wheat,365,673,OTC,1,field,0.88118578,1,0.062188173,0.003867369,2.11675,1.86525,0.10875,0.09025,NA,2,,default,,Fangmeier pers comm.,Carlow,1996,Carl,3,ok,
