"","Year.of.study","Crop","Elevated_CO2_Target_ppm","Elevated_CO2_Achieved_ppm","Ambient_CO2_ppm","FACE_ring_diameter_m","code","Level1","Level2","Level3","WateringRegime","Pptn","Irrign","TotH2O","NapplicnQ","Napplicn","TOS","Cultivar","RRB","RRCa","RRCu","RRFe","RRK","RRMg","RRMn","RRN","RRP","RRP","RRS","RRZn","Location"
"82",2006,"soybean",550,NA,375,"20","168","2","24","5","Dry",511.9,0,511.9,"Low",0,"24/05/2002","Pana",0.925438596491228,0.816326530612245,0.961538461538462,1.01960784313725,1.05434782608696,0.967213114754098,1.08510638297872,0.958074534161491,0.953416149068323,0.953416149068323,0.996598639455782,0.933333333333333,"Champaign__Illinois"
"83",2006,"soybean",550,NA,375,"20","169","3","25","10","Dry",511.9,0,511.9,"Low",0,"24/05/2002","Pana",1.02657004830918,0.90506329113924,1,1.00277392510402,1.11666666666667,1.03004291845494,0.851985559566787,0.965571205007825,1.24196597353497,1.24196597353497,1.01374570446735,1.04020100502513,"Champaign__Illinois"
"84",2006,"soybean",550,NA,375,"20","172","4","32","10","Dry",511.9,0,511.9,"Low",0,"24/05/2002","Pana",0.936073059360731,0.84789644012945,0.891025641025641,1.15983606557377,1.06077348066298,0.963414634146341,1.16299559471366,0.990196078431372,1.01932367149758,1.01932367149758,0.98961937716263,0.909535452322738,"Champaign__Illinois"
"85",2007,"soybean",550,NA,375,"20","173","1","1","11","Dry",233,0,233,"Low",0,"21/05/2003","Pana",1.07868020304569,0.98876404494382,1.01470588235294,0.908302354399009,0.94300518134715,0.968,0.920289855072464,1.04258943781942,0.968911917098446,0.968911917098446,0.97979797979798,1.09018567639257,"Champaign__Illinois"
"86",2007,"soybean",550,NA,375,"20","175","2","4","4","Dry",233,0,233,"Low",0,"21/05/2003","Pana",0.944711538461538,0.952254641909814,0.847457627118644,0.923076923076923,0.951690821256039,0.953667953667954,0.737313432835821,1.04498269896194,0.971291866028708,0.971291866028708,0.95114006514658,0.787698412698413,"Champaign__Illinois"
"87",2007,"soybean",550,NA,375,"20","177","3","10","1","Dry",233,0,233,"Low",0,"21/05/2003","Pana",0.903981264637002,0.928759894459103,0.963768115942029,0.820658342792282,0.94300518134715,0.876923076923077,0.93687707641196,0.987012987012987,0.911960132890366,0.911960132890366,0.955932203389831,0.979695431472081,"Champaign__Illinois"
"88",2007,"soybean",550,NA,375,"20","178","4","11","10","Dry",233,0,233,"Low",0,"21/05/2003","Pana",0.935926773455377,0.908847184986595,1.04511278195489,1.02457956015524,0.973404255319149,0.944444444444444,0.96085409252669,0.968203497615262,0.869346733668342,0.869346733668342,0.955932203389831,0.943765281173594,"Champaign__Illinois"
"89",2008,"Corn",550,NA,375,"20","230","A","1",NA,"Dry",432,0,432,"Low",0,NA,"Cv34B43",1.18181818181818,1.2,0.888888888888889,0.858208955223881,1,0.871287128712871,0.875,0.923076923076923,0.95985401459854,0.95985401459854,1.01204819277108,0.847290640394089,"Champaign__Illinois"
"90",2008,"Corn",550,NA,375,"20","228","A","1",NA,"Dry",432,0,432,"Low",0,NA,"DKC61-19",1.2093023255814,1,0.944444444444444,0.983050847457627,1.09677419354839,0.979591836734694,0.829268292682927,0.877777777777778,1,1,0.967032967032967,0.917948717948718,"Champaign__Illinois"
"91",2008,"Corn",550,NA,375,"20","231","A","1",NA,"Dry",432,0,432,"Medium",157,NA,"Cv34B43",1.04651162790698,0.5,0.91304347826087,0.883435582822086,1.03125,0.903225806451613,0.833333333333333,0.947368421052632,0.983471074380165,0.983471074380165,0.957894736842105,1.02439024390244,"Champaign__Illinois"
"92",2008,"Corn",550,NA,375,"20","229","A","1",NA,"Dry",432,0,432,"Medium",157,NA,"DKC61-19",1.17073170731707,0.6,1,0.677685950413223,1.06451612903226,0.99,0.868421052631579,0.791304347826087,1.01581027667984,1.01581027667984,0.909090909090909,0.962962962962963,"Champaign__Illinois"
"93",2008,"Corn",550,NA,375,"20","238","B","4",NA,"Dry",432,0,432,"Low",0,NA,"Cv34B43",1.13953488372093,1.2,0.944444444444444,1.0709219858156,0.891891891891892,0.908163265306122,0.975609756097561,1.17,0.842281879194631,0.842281879194631,1.14130434782609,0.826291079812207,"Champaign__Illinois"
"94",2008,"Corn",550,NA,375,"20","236","B","4",NA,"Dry",432,0,432,"Low",0,NA,"DKC61-19",1.07317073170732,1,1,0.833333333333333,0.828571428571429,0.855769230769231,0.9,1.07692307692308,0.738675958188153,0.738675958188153,1.08510638297872,0.849514563106796,"Champaign__Illinois"
"95",2008,"Corn",550,NA,375,"20","239","B","4",NA,"Dry",432,0,432,"Medium",157,NA,"Cv34B43",1.07317073170732,1,0.956521739130435,0.982658959537572,0.941176470588235,0.882978723404255,0.673469387755102,0.780141843971631,0.812244897959184,0.812244897959184,1.03092783505155,0.721739130434783,"Champaign__Illinois"
"96",2008,"Corn",550,NA,375,"20","237","B","4",NA,"Dry",432,0,432,"Medium",157,NA,"DKC61-19",0.975609756097561,1.5,0.818181818181818,0.881118881118881,0.88235294117647,0.98,0.8,0.919354838709677,0.862676056338028,0.862676056338028,0.990654205607477,0.881278538812786,"Champaign__Illinois"
"97",2008,"Corn",550,NA,375,"20","246","C","10",NA,"Dry",432,0,432,"Low",0,NA,"Cv34B43",1.0952380952381,0.833333333333333,1.23529411764706,1.09027777777778,0.970588235294118,0.90625,1,1.04,0.877862595419847,0.877862595419847,1.02272727272727,0.93854748603352,"Champaign__Illinois"
"98",2008,"Corn",550,NA,375,"20","244","C","10",NA,"Dry",432,0,432,"Low",0,NA,"DKC61-19",0.702127659574468,1,1.05555555555556,1.02272727272727,1,0.932038834951456,1.07894736842105,0.925531914893617,0.972972972972973,0.972972972972973,1.03333333333333,1.07303370786517,"Champaign__Illinois"
"99",2008,"Corn",550,NA,375,"20","247","C","10",NA,"Dry",432,0,432,"Medium",157,NA,"Cv34B43",1,1,0.958333333333333,0.941176470588235,0.911764705882353,0.888888888888889,1.08333333333333,0.882352941176471,0.91358024691358,0.91358024691358,0.91,1.04624277456647,"Champaign__Illinois"
"100",2008,"Corn",550,NA,375,"20","245","C","10",NA,"Dry",432,0,432,"Medium",157,NA,"DKC61-19",1.02564102564103,1.33333333333333,0.863636363636364,0.993055555555556,1.03333333333333,1.0531914893617,1.36363636363636,0.788135593220339,1.04166666666667,1.04166666666667,0.989583333333333,1.23626373626374,"Champaign__Illinois"
"101",2008,"Corn",550,NA,375,"20","250","D","11",NA,"Dry",432,0,432,"Low",0,NA,"Cv34B43",1.11111111111111,1.2,1.05555555555556,0.937888198757764,1.06060606060606,0.987654320987654,1.05714285714286,1.14285714285714,0.947598253275109,0.947598253275109,1.14814814814815,0.930232558139535,"Champaign__Illinois"
"102",2008,"Corn",550,NA,375,"20","248","D","11",NA,"Dry",432,0,432,"Low",0,NA,"DKC61-19",0.977777777777778,1.25,0.842105263157895,1.08527131782946,0.967741935483871,1.03333333333333,1.21052631578947,1.07954545454545,1.07079646017699,1.07079646017699,1.05555555555556,1.06976744186047,"Champaign__Illinois"
"103",2008,"Corn",550,NA,375,"20","251","D","11",NA,"Dry",432,0,432,"Medium",157,NA,"Cv34B43",1,1,0.689655172413793,0.921348314606741,1,0.9625,0.942857142857143,0.946428571428571,1.01415094339623,1.01415094339623,1.03191489361702,1,"Champaign__Illinois"
"104",2008,"Corn",550,NA,375,"20","249","D","11",NA,"Dry",432,0,432,"Medium",157,NA,"DKC61-19",1.05128205128205,1,0.545454545454546,0.906040268456376,0.931034482758621,1,1.05405405405405,1.04424778761062,0.895397489539749,0.895397489539749,1.0752688172043,1.01117318435754,"Champaign__Illinois"
"105",2008,"soybean",550,NA,375,"20","181","1","17","3","Dry",432,0,432,"Low",0,"16/06/2004","Loda",0.918781725888325,0.990867579908676,0.891891891891892,0.994285714285714,1.01092896174863,0.938524590163935,0.928888888888889,0.955810147299509,1.08531746031746,1.08531746031746,0.92948717948718,0.904076738609113,"Champaign__Illinois"
"106",2008,"soybean",550,NA,375,"20","189","1","17","1","Dry",432,0,432,"Low",0,"16/06/2004","Pana",0.977832512315271,1.00651465798046,1.03496503496504,1.0776397515528,1.02923976608187,0.987179487179487,0.939914163090129,0.993243243243243,1.14837398373984,1.14837398373984,1,1.09066666666667,"Champaign__Illinois"
"107",2008,"soybean",550,NA,375,"20","184","2","24","3","Dry",432,0,432,"Low",0,"16/06/2004","Loda",0.958333333333333,0.846846846846847,0.897959183673469,1.02008032128514,0.958115183246073,0.942622950819672,1.05405405405405,1.05990016638935,0.823426573426573,0.823426573426573,0.945337620578778,0.88659793814433,"Champaign__Illinois"
"108",2008,"soybean",550,NA,375,"20","192","2","24","1","Dry",432,0,432,"Low",0,"16/06/2004","Pana",1.03807106598985,0.89873417721519,0.925675675675676,0.905020352781547,1.0225988700565,0.96652719665272,1.08035714285714,1.04244482173175,0.897345132743363,0.897345132743363,0.980066445182724,0.941772151898734,"Champaign__Illinois"
"109",2008,"soybean",550,NA,375,"20","185","3","25","4","Dry",432,0,432,"Low",0,"16/06/2004","Loda",0.928571428571428,0.940639269406393,1.04477611940298,0.883950617283951,1.04918032786885,1.01673640167364,0.894736842105263,0.966929133858268,1.22916666666667,1.22916666666667,1,1.05397727272727,"Champaign__Illinois"
"110",2008,"soybean",550,NA,375,"20","193","3","25","1","Dry",432,0,432,"Low",0,"16/06/2004","Pana",0.995085995085995,0.916398713826367,1.1027397260274,1.02702702702703,0.994475138121547,1.00409836065574,0.874509803921569,1.00660066006601,1.18367346938776,1.18367346938776,1.00662251655629,1.12912087912088,"Champaign__Illinois"
"111",2008,"soybean",550,NA,375,"20","188","4","32","3","Dry",432,0,432,"Low",0,"16/06/2004","Loda",1.01587301587302,0.860082304526749,0.798701298701299,1.10496453900709,1.03333333333333,0.978902953586498,1.10878661087866,1.03672787979967,0.885761589403974,0.885761589403974,0.990131578947368,0.823809523809524,"Champaign__Illinois"
"112",2008,"soybean",550,NA,375,"20","196","4","32","5","Dry",432,0,432,"Low",0,"16/06/2004","Pana",0.985257985257985,0.90566037735849,0.947712418300654,1.14884393063584,1.01704545454545,1.01255230125523,1.09913793103448,1.01045296167247,0.892332789559543,0.892332789559543,1,0.911616161616162,"Champaign__Illinois"
"113",2007,"wheat",550,NA,380,"12m","2007-12","1","2","K","Dry",133,48,181,"Low",0,"TOS_1","Janz",NA,NA,NA,0.862454655380895,NA,NA,NA,NA,NA,NA,NA,1.0547263681592,"Horsham__Australia"
"114",2007,"wheat",550,NA,380,"12m","2007-10","1","2","H","Dry",133,48,181,"Low",0,"TOS_1","Yitpi",NA,NA,NA,0.807205178722207,NA,NA,NA,NA,NA,NA,NA,1.17790740065622,"Horsham__Australia"
"115",2007,"wheat",550,NA,380,"12m","2007-08","1","2","C","Dry",79,48,127,"Low",0,"TOS_2","Janz",NA,NA,NA,1.02111436950147,NA,NA,NA,NA,NA,NA,NA,0.992647058823529,"Horsham__Australia"
"116",2007,"wheat",550,NA,380,"12m","2007-07","1","2","B","Dry",79,48,127,"Low",0,"TOS_2","Yitpi",NA,NA,NA,0.842381786339755,NA,NA,NA,NA,NA,NA,NA,0.89218989280245,"Horsham__Australia"
"117",2007,"wheat",550,NA,380,"12m","2007-11","1","2","J","Dry",133,48,181,"Medium",50,"TOS_1","Yitpi",NA,NA,NA,0.925093632958802,NA,NA,NA,NA,NA,NA,NA,0.996612466124661,"Horsham__Australia"
"118",2007,"wheat",550,NA,380,"12m","2007-09","1","2","E","Dry",79,48,127,"Medium",50,"TOS_2","Yitpi",NA,NA,NA,0.967281879194631,NA,NA,NA,NA,NA,NA,NA,1.21227810650888,"Horsham__Australia"
"119",2007,"wheat",550,NA,380,"12m","2007-03","1","1","E","Wet",133,96,229,"Low",0,"TOS_1","Janz",NA,NA,NA,0.920573827851645,NA,NA,NA,NA,NA,NA,NA,1.11310951239009,"Horsham__Australia"
"120",2007,"wheat",550,NA,380,"12m","2007-02","1","1","C","Wet",133,96,229,"Low",0,"TOS_1","Yitpi",NA,NA,NA,0.939097507100032,NA,NA,NA,NA,NA,NA,NA,0.972448979591837,"Horsham__Australia"
"121",2007,"wheat",550,NA,380,"12m","2007-06","1","1","K","Wet",79,96,175,"Low",0,"TOS_2","Janz",NA,NA,NA,0.903815580286168,NA,NA,NA,NA,NA,NA,NA,0.963862387973403,"Horsham__Australia"
"122",2007,"wheat",550,NA,380,"12m","2007-05","1","1","J","Wet",79,96,175,"Low",0,"TOS_2","Yitpi",NA,NA,NA,0.817327526931011,NA,NA,NA,NA,NA,NA,NA,1.04316925506712,"Horsham__Australia"
"123",2007,"wheat",550,NA,380,"12m","2007-01","1","1","B","Wet",133,96,229,"Medium",50,"TOS_1","Yitpi",NA,NA,NA,0.85320813771518,NA,NA,NA,NA,NA,NA,NA,0.885118416401555,"Horsham__Australia"
"124",2007,"wheat",550,NA,380,"12m","2007-04","1","1","H","Wet",79,96,175,"Medium",50,"TOS_2","Yitpi",NA,NA,NA,0.871943534156794,NA,NA,NA,NA,NA,NA,NA,0.806053811659193,"Horsham__Australia"
"125",2007,"wheat",550,NA,380,"12m","2007-45","2","8","E","Dry",133,48,181,"Low",0,"TOS_1","Janz",NA,NA,NA,0.93340922026181,NA,NA,NA,NA,NA,NA,NA,0.791744142804016,"Horsham__Australia"
"126",2007,"wheat",550,NA,380,"12m","2007-44","2","8","C","Dry",133,48,181,"Low",0,"TOS_1","Yitpi",NA,NA,NA,0.968185726569218,NA,NA,NA,NA,NA,NA,NA,0.578272810497406,"Horsham__Australia"
"127",2007,"wheat",550,NA,380,"12m","2007-47","2","8","J","Dry",79,48,127,"Low",0,"TOS_2","Janz",NA,NA,NA,1.02599257355041,NA,NA,NA,NA,NA,NA,NA,0.908264462809917,"Horsham__Australia"
"128",2007,"wheat",550,NA,380,"12m","2007-46","2","8","H","Dry",79,48,127,"Low",0,"TOS_2","Yitpi",NA,NA,NA,0.876188320507017,NA,NA,NA,NA,NA,NA,NA,0.673725022368029,"Horsham__Australia"
"129",2007,"wheat",550,NA,380,"12m","2007-43","2","8","B","Dry",133,48,181,"Medium",50,"TOS_1","Yitpi",NA,NA,NA,1.01768292682927,NA,NA,NA,NA,NA,NA,NA,0.577641653905054,"Horsham__Australia"
"130",2007,"wheat",550,NA,380,"12m","2007-48","2","8","K","Dry",79,48,127,"Medium",50,"TOS_2","Yitpi",NA,NA,NA,0.905341614906832,NA,NA,NA,NA,NA,NA,NA,0.920450135816841,"Horsham__Australia"
"131",2007,"wheat",550,NA,380,"12m","2007-40","2","7","H","Wet",133,96,229,"Low",0,"TOS_1","Janz",NA,NA,NA,0.957186544342508,NA,NA,NA,NA,NA,NA,NA,0.943651099961405,"Horsham__Australia"
"132",2007,"wheat",550,NA,380,"12m","2007-42","2","7","K","Wet",133,96,229,"Low",0,"TOS_1","Yitpi",NA,NA,NA,1.01516530178951,NA,NA,NA,NA,NA,NA,NA,1.16533066132265,"Horsham__Australia"
"133",2007,"wheat",550,NA,380,"12m","2007-39","2","7","E","Wet",79,96,175,"Low",0,"TOS_2","Janz",NA,NA,NA,1.13943291435253,NA,NA,NA,NA,NA,NA,NA,1.05978602894902,"Horsham__Australia"
"134",2007,"wheat",550,NA,380,"12m","2007-38","2","7","C","Wet",79,96,175,"Low",0,"TOS_2","Yitpi",NA,NA,NA,1.03141928494041,NA,NA,NA,NA,NA,NA,NA,1.18796992481203,"Horsham__Australia"
"135",2007,"wheat",550,NA,380,"12m","2007-41","2","7","J","Wet",133,96,229,"Medium",50,"TOS_1","Yitpi",NA,NA,NA,0.858251268278126,NA,NA,NA,NA,NA,NA,NA,0.954636424282855,"Horsham__Australia"
"136",2007,"wheat",550,NA,380,"12m","2007-37","2","7","B","Wet",79,96,175,"Medium",50,"TOS_2","Yitpi",NA,NA,NA,0.977851605758583,NA,NA,NA,NA,NA,NA,NA,1.06276700624384,"Horsham__Australia"
"137",2007,"wheat",550,NA,380,"12m","2007-61","3","11","B","Dry",133,48,181,"Low",0,"TOS_1","Janz",NA,NA,NA,1.10892081523555,NA,NA,NA,NA,NA,NA,NA,1.40580270793037,"Horsham__Australia"
"138",2007,"wheat",550,NA,380,"12m","2007-63","3","11","E","Dry",133,48,181,"Low",0,"TOS_1","Yitpi",NA,NA,NA,0.930902675683623,NA,NA,NA,NA,NA,NA,NA,0.915931499740529,"Horsham__Australia"
"139",2007,"wheat",550,NA,380,"12m","2007-65","3","11","J","Dry",79,48,127,"Low",0,"TOS_2","Janz",NA,NA,NA,0.910644193027014,NA,NA,NA,NA,NA,NA,NA,1.08282452880276,"Horsham__Australia"
"140",2007,"wheat",550,NA,380,"12m","2007-64","3","11","H","Dry",79,48,127,"Low",0,"TOS_2","Yitpi",NA,NA,NA,0.997485541865728,NA,NA,NA,NA,NA,NA,NA,0.954046997389034,"Horsham__Australia"
"141",2007,"wheat",550,NA,380,"12m","2007-62","3","11","C","Dry",133,48,181,"Medium",50,"TOS_1","Yitpi",NA,NA,NA,0.981937091248832,NA,NA,NA,NA,NA,NA,NA,0.830861306271142,"Horsham__Australia"
"142",2007,"wheat",550,NA,380,"12m","2007-66","3","11","K","Dry",79,48,127,"Medium",50,"TOS_2","Yitpi",NA,NA,NA,0.994128698919681,NA,NA,NA,NA,NA,NA,NA,0.955235016165133,"Horsham__Australia"
"143",2007,"wheat",550,NA,380,"12m","2007-69","3","12","E","Wet",133,96,229,"Low",0,"TOS_1","Janz",NA,NA,NA,0.944010416666667,NA,NA,NA,NA,NA,NA,NA,0.951955651370496,"Horsham__Australia"
"144",2007,"wheat",550,NA,380,"12m","2007-68","3","12","C","Wet",133,96,229,"Low",0,"TOS_1","Yitpi",NA,NA,NA,0.9658203125,NA,NA,NA,NA,NA,NA,NA,1.39567480977173,"Horsham__Australia"
"145",2007,"wheat",550,NA,380,"12m","2007-70","3","12","H","Wet",79,96,175,"Low",0,"TOS_2","Janz",NA,NA,NA,0.957499314505073,NA,NA,NA,NA,NA,NA,NA,0.769723756906077,"Horsham__Australia"
"146",2007,"wheat",550,NA,380,"12m","2007-71","3","12","J","Wet",79,96,175,"Low",0,"TOS_2","Yitpi",NA,NA,NA,0.956566172713337,NA,NA,NA,NA,NA,NA,NA,0.771254567600487,"Horsham__Australia"
"147",2007,"wheat",550,NA,380,"12m","2007-67","3","12","B","Wet",133,96,229,"Medium",50,"TOS_1","Yitpi",NA,NA,NA,0.884489431378386,NA,NA,NA,NA,NA,NA,NA,1.33181063122924,"Horsham__Australia"
"148",2007,"wheat",550,NA,380,"12m","2007-72","3","12","K","Wet",79,96,175,"Medium",50,"TOS_2","Yitpi",NA,NA,NA,1.01294498381877,NA,NA,NA,NA,NA,NA,NA,0.852626989317637,"Horsham__Australia"
"149",2007,"wheat",550,NA,380,"12m","2007-77","4","13","J","Dry",133,48,181,"Low",0,"TOS_1","Janz",NA,NA,NA,0.754817987152034,NA,NA,NA,NA,NA,NA,NA,1.19740177439797,"Horsham__Australia"
"150",2007,"wheat",550,NA,380,"12m","2007-76","4","13","H","Dry",133,48,181,"Low",0,"TOS_1","Yitpi",NA,NA,NA,0.93289591410677,NA,NA,NA,NA,NA,NA,NA,1.38314728123875,"Horsham__Australia"
"151",2007,"wheat",550,NA,380,"12m","2007-74","4","13","C","Dry",79,48,127,"Low",0,"TOS_2","Janz",NA,NA,NA,0.974260679079956,NA,NA,NA,NA,NA,NA,NA,1.34068810770381,"Horsham__Australia"
"152",2007,"wheat",550,NA,380,"12m","2007-73","4","13","B","Dry",79,48,127,"Low",0,"TOS_2","Yitpi",NA,NA,NA,0.933415233415233,NA,NA,NA,NA,NA,NA,NA,1.38466757123474,"Horsham__Australia"
"153",2007,"wheat",550,NA,380,"12m","2007-78","4","13","K","Dry",133,48,181,"Medium",50,"TOS_1","Yitpi",NA,NA,NA,1.02902130287126,NA,NA,NA,NA,NA,NA,NA,0.70151233749005,"Horsham__Australia"
"154",2007,"wheat",550,NA,380,"12m","2007-75","4","13","E","Dry",79,48,127,"Medium",50,"TOS_2","Yitpi",NA,NA,NA,1.02416769420469,NA,NA,NA,NA,NA,NA,NA,1.13292496171516,"Horsham__Australia"
"155",2007,"wheat",550,NA,380,"12m","2007-83","4","14","J","Wet",133,96,229,"Low",0,"TOS_1","Janz",NA,NA,NA,0.90893760539629,NA,NA,NA,NA,NA,NA,NA,1.03458213256484,"Horsham__Australia"
"156",2007,"wheat",550,NA,380,"12m","2007-82","4","14","H","Wet",133,96,229,"Low",0,"TOS_1","Yitpi",NA,NA,NA,0.962732919254658,NA,NA,NA,NA,NA,NA,NA,0.993608181527645,"Horsham__Australia"
"157",2007,"wheat",550,NA,380,"12m","2007-81","4","14","E","Wet",79,96,175,"Low",0,"TOS_2","Janz",NA,NA,NA,0.926836238925407,NA,NA,NA,NA,NA,NA,NA,0.821891191709845,"Horsham__Australia"
"158",2007,"wheat",550,NA,380,"12m","2007-80","4","14","C","Wet",79,96,175,"Low",0,"TOS_2","Yitpi",NA,NA,NA,0.914423565261554,NA,NA,NA,NA,NA,NA,NA,0.923788653518383,"Horsham__Australia"
"159",2007,"wheat",550,NA,380,"12m","2007-84","4","14","K","Wet",133,96,229,"Medium",50,"TOS_1","Yitpi",NA,NA,NA,0.978737541528239,NA,NA,NA,NA,NA,NA,NA,1.08234859675037,"Horsham__Australia"
"160",2007,"wheat",550,NA,380,"12m","2007-79","4","14","B","Wet",79,96,175,"Medium",50,"TOS_2","Yitpi",NA,NA,NA,0.997632824829037,NA,NA,NA,NA,NA,NA,NA,0.710916799152093,"Horsham__Australia"
"161",2008,"wheat",550,NA,380,"12m","2008-21","1","4","E","Dry",97,10,107,"Low",0,"TOS_1","Janz",NA,NA,NA,0.821219353438924,NA,NA,NA,NA,NA,NA,NA,0.69380028395646,"Horsham__Australia"
"162",2008,"wheat",550,NA,380,"12m","2008-20","1","4","C","Dry",97,10,107,"Low",0,"TOS_1","Yitpi",NA,NA,NA,0.999463950683463,NA,NA,NA,NA,NA,NA,NA,0.904593639575972,"Horsham__Australia"
"163",2008,"wheat",550,NA,380,"12m","2008-05","1","1","J","Dry",50,25,75,"Low",0,"TOS_2","Janz",NA,NA,NA,0.840561544246678,NA,NA,NA,NA,NA,NA,NA,0.636308068459658,"Horsham__Australia"
"164",2008,"wheat",550,NA,380,"12m","2008-04","1","1","H","Dry",50,25,75,"Low",0,"TOS_2","Yitpi",NA,NA,NA,0.989761092150171,NA,NA,NA,NA,NA,NA,NA,0.912685337726524,"Horsham__Australia"
"165",2008,"wheat",550,NA,380,"12m","2008-19","1","4","B","Dry",97,10,107,"Medium",50,"TOS_1","Yitpi",NA,NA,NA,0.903924566768603,NA,NA,NA,NA,NA,NA,NA,0.730716567777271,"Horsham__Australia"
"166",2008,"wheat",550,NA,380,"12m","2008-06","1","1","K","Dry",50,25,75,"Medium",50,"TOS_2","Yitpi",NA,NA,NA,1.10725643249494,NA,NA,NA,NA,NA,NA,NA,1.06330884924799,"Horsham__Australia"
"167",2008,"wheat",550,NA,380,"12m","2008-24","1","4","K","Wet",97,40,137,"Low",0,"TOS_1","Janz",NA,NA,NA,0.800625139540076,NA,NA,NA,NA,NA,NA,NA,0.572409488139825,"Horsham__Australia"
"168",2008,"wheat",550,NA,380,"12m","2008-23","1","4","J","Wet",97,40,137,"Low",0,"TOS_1","Yitpi",NA,NA,NA,0.868819599109131,NA,NA,NA,NA,NA,NA,NA,0.85405585106383,"Horsham__Australia"
"169",2008,"wheat",550,NA,380,"12m","2008-03","1","1","E","Wet",50,80,130,"Low",0,"TOS_2","Janz",NA,NA,NA,0.887950310559006,NA,NA,NA,NA,NA,NA,NA,0.609478672985782,"Horsham__Australia"
"170",2008,"wheat",550,NA,380,"12m","2008-01","1","1","B","Wet",50,80,130,"Low",0,"TOS_2","Yitpi",NA,NA,NA,0.93014301430143,NA,NA,NA,NA,NA,NA,NA,0.99307239348805,"Horsham__Australia"
"171",2008,"wheat",550,NA,380,"12m","2008-22","1","4","H","Wet",97,40,137,"Medium",50,"TOS_1","Yitpi",NA,NA,NA,0.882689229361994,NA,NA,NA,NA,NA,NA,NA,0.884161601716124,"Horsham__Australia"
"172",2008,"wheat",550,NA,380,"12m","2008-02","1","1","C","Wet",50,80,130,"Medium",50,"TOS_2","Yitpi",NA,NA,NA,1.0034374104841,NA,NA,NA,NA,NA,NA,NA,0.969555873925501,"Horsham__Australia"
"173",2008,"wheat",550,NA,380,"12m","2008-40","2","7","H","Dry",97,10,107,"Low",0,"TOS_1","Janz",NA,NA,NA,0.996683250414594,NA,NA,NA,NA,NA,NA,NA,1.1502566495567,"Horsham__Australia"
"174",2008,"wheat",550,NA,380,"12m","2008-42","2","7","K","Dry",97,10,107,"Low",0,"TOS_1","Yitpi",NA,NA,NA,0.920160570918822,NA,NA,NA,NA,NA,NA,NA,0.767776407727086,"Horsham__Australia"
"175",2008,"wheat",550,NA,380,"12m","2008-44","2","8","C","Dry",50,25,75,"Low",0,"TOS_2","Janz",NA,NA,NA,1.06312292358804,NA,NA,NA,NA,NA,NA,NA,0.783185840707964,"Horsham__Australia"
"176",2008,"wheat",550,NA,380,"12m","2008-45","2","8","E","Dry",50,25,75,"Low",0,"TOS_2","Yitpi",NA,NA,NA,1.10847844704539,NA,NA,NA,NA,NA,NA,NA,1.03547557840617,"Horsham__Australia"
"177",2008,"wheat",550,NA,380,"12m","2008-41","2","7","J","Dry",97,10,107,"Medium",50,"TOS_1","Yitpi",NA,NA,NA,0.934732998630762,NA,NA,NA,NA,NA,NA,NA,0.91838417147568,"Horsham__Australia"
"178",2008,"wheat",550,NA,380,"12m","2008-43","2","8","B","Dry",50,25,75,"Medium",50,"TOS_2","Yitpi",NA,NA,NA,0.998681434599156,NA,NA,NA,NA,NA,NA,NA,0.935340022296544,"Horsham__Australia"
"179",2008,"wheat",550,NA,380,"12m","2008-39","2","7","E","Wet",97,40,137,"Low",0,"TOS_1","Janz",NA,NA,NA,1.05957336108221,NA,NA,NA,NA,NA,NA,NA,0.957952468007313,"Horsham__Australia"
"180",2008,"wheat",550,NA,380,"12m","2008-38","2","7","C","Wet",97,40,137,"Low",0,"TOS_1","Yitpi",NA,NA,NA,1.03264781491003,NA,NA,NA,NA,NA,NA,NA,0.753378378378378,"Horsham__Australia"
"181",2008,"wheat",550,NA,380,"12m","2008-48","2","8","K","Wet",50,80,130,"Low",0,"TOS_2","Janz",NA,NA,NA,1.20782122905028,NA,NA,NA,NA,NA,NA,NA,1.22778192681105,"Horsham__Australia"
"182",2008,"wheat",550,NA,380,"12m","2008-46","2","8","H","Wet",50,80,130,"Low",0,"TOS_2","Yitpi",NA,NA,NA,1.17167630057803,NA,NA,NA,NA,NA,NA,NA,1.2,"Horsham__Australia"
"183",2008,"wheat",550,NA,380,"12m","2008-37","2","7","B","Wet",97,40,137,"Medium",50,"TOS_1","Yitpi",NA,NA,NA,0.974734356552538,NA,NA,NA,NA,NA,NA,NA,0.743077462320364,"Horsham__Australia"
"184",2008,"wheat",550,NA,380,"12m","2008-47","2","8","J","Wet",50,80,130,"Medium",50,"TOS_2","Yitpi",NA,NA,NA,1.10694724704526,NA,NA,NA,NA,NA,NA,NA,0.802861130495464,"Horsham__Australia"
"185",2008,"wheat",550,NA,380,"12m","2008-61","3","11","B","Dry",97,10,107,"Low",0,"TOS_1","Janz",NA,NA,NA,1.03426601784266,NA,NA,NA,NA,NA,NA,NA,1.10797144556811,"Horsham__Australia"
"186",2008,"wheat",550,NA,380,"12m","2008-62","3","11","C","Dry",97,10,107,"Low",0,"TOS_1","Yitpi",NA,NA,NA,0.942361388113283,NA,NA,NA,NA,NA,NA,NA,0.853245261344055,"Horsham__Australia"
