Domain Code,Domain,AreaCode,AreaName,ElementCode,ElementName,ItemCode,ItemName,Year,Unit,Value,Flag,FlagD
"FBS","Food Balance Sheets","126","Lithuania","674","Protein supply quantity (g/capita/day)","2928","Miscellaneous","2011","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","126","Lithuania","674","Protein supply quantity (g/capita/day)","2945","Offals","2011","g/capita/day","2","Fc","Calculated data"
"FBS","Food Balance Sheets","126","Lithuania","674","Protein supply quantity (g/capita/day)","2948","Milk - Excluding Butter","2011","g/capita/day","29","Fc","Calculated data"
"FBS","Food Balance Sheets","126","Lithuania","674","Protein supply quantity (g/capita/day)","2949","Eggs","2011","g/capita/day","4","Fc","Calculated data"
"FBS","Food Balance Sheets","126","Lithuania","674","Protein supply quantity (g/capita/day)","2961","Aquatic Products, Other","2011","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","128","China, Macao SAR","664","Food supply (kcal/capita/day)","2912","Treenuts","2011","kcal/capita/day","28","Fc","Calculated data"
"FBS","Food Balance Sheets","128","China, Macao SAR","664","Food supply (kcal/capita/day)","2928","Miscellaneous","2011","kcal/capita/day","35","Fc","Calculated data"
"FBS","Food Balance Sheets","128","China, Macao SAR","664","Food supply (kcal/capita/day)","2945","Offals","2011","kcal/capita/day","18","Fc","Calculated data"
"FBS","Food Balance Sheets","128","China, Macao SAR","664","Food supply (kcal/capita/day)","2948","Milk - Excluding Butter","2011","kcal/capita/day","188","Fc","Calculated data"
"FBS","Food Balance Sheets","128","China, Macao SAR","664","Food supply (kcal/capita/day)","2949","Eggs","2011","kcal/capita/day","60","Fc","Calculated data"
"FBS","Food Balance Sheets","128","China, Macao SAR","664","Food supply (kcal/capita/day)","2961","Aquatic Products, Other","2011","kcal/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","128","China, Macao SAR","674","Protein supply quantity (g/capita/day)","2912","Treenuts","2011","g/capita/day","1","Fc","Calculated data"
"FBS","Food Balance Sheets","128","China, Macao SAR","674","Protein supply quantity (g/capita/day)","2928","Miscellaneous","2011","g/capita/day","1","Fc","Calculated data"
"FBS","Food Balance Sheets","128","China, Macao SAR","674","Protein supply quantity (g/capita/day)","2945","Offals","2011","g/capita/day","3","Fc","Calculated data"
"FBS","Food Balance Sheets","128","China, Macao SAR","674","Protein supply quantity (g/capita/day)","2948","Milk - Excluding Butter","2011","g/capita/day","8","Fc","Calculated data"
"FBS","Food Balance Sheets","128","China, Macao SAR","674","Protein supply quantity (g/capita/day)","2949","Eggs","2011","g/capita/day","5","Fc","Calculated data"
"FBS","Food Balance Sheets","128","China, Macao SAR","674","Protein supply quantity (g/capita/day)","2961","Aquatic Products, Other","2011","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","129","Madagascar","664","Food supply (kcal/capita/day)","2912","Treenuts","2011","kcal/capita/day","1","Fc","Calculated data"
"FBS","Food Balance Sheets","129","Madagascar","664","Food supply (kcal/capita/day)","2928","Miscellaneous","2011","kcal/capita/day","1","Fc","Calculated data"
"FBS","Food Balance Sheets","129","Madagascar","664","Food supply (kcal/capita/day)","2945","Offals","2011","kcal/capita/day","6","Fc","Calculated data"
"FBS","Food Balance Sheets","129","Madagascar","664","Food supply (kcal/capita/day)","2948","Milk - Excluding Butter","2011","kcal/capita/day","45","Fc","Calculated data"
"FBS","Food Balance Sheets","129","Madagascar","664","Food supply (kcal/capita/day)","2949","Eggs","2011","kcal/capita/day","3","Fc","Calculated data"
"FBS","Food Balance Sheets","129","Madagascar","664","Food supply (kcal/capita/day)","2961","Aquatic Products, Other","2011","kcal/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","129","Madagascar","674","Protein supply quantity (g/capita/day)","2912","Treenuts","2011","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","129","Madagascar","674","Protein supply quantity (g/capita/day)","2928","Miscellaneous","2011","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","129","Madagascar","674","Protein supply quantity (g/capita/day)","2945","Offals","2011","g/capita/day","1","Fc","Calculated data"
"FBS","Food Balance Sheets","129","Madagascar","674","Protein supply quantity (g/capita/day)","2948","Milk - Excluding Butter","2011","g/capita/day","2","Fc","Calculated data"
"FBS","Food Balance Sheets","129","Madagascar","674","Protein supply quantity (g/capita/day)","2949","Eggs","2011","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","129","Madagascar","674","Protein supply quantity (g/capita/day)","2961","Aquatic Products, Other","2011","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","130","Malawi","664","Food supply (kcal/capita/day)","2912","Treenuts","2011","kcal/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","130","Malawi","664","Food supply (kcal/capita/day)","2928","Miscellaneous","2011","kcal/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","130","Malawi","664","Food supply (kcal/capita/day)","2945","Offals","2011","kcal/capita/day","4","Fc","Calculated data"
"FBS","Food Balance Sheets","130","Malawi","664","Food supply (kcal/capita/day)","2948","Milk - Excluding Butter","2011","kcal/capita/day","8","Fc","Calculated data"
"FBS","Food Balance Sheets","130","Malawi","664","Food supply (kcal/capita/day)","2949","Eggs","2011","kcal/capita/day","4","Fc","Calculated data"
"FBS","Food Balance Sheets","130","Malawi","664","Food supply (kcal/capita/day)","2961","Aquatic Products, Other","2011","kcal/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","130","Malawi","674","Protein supply quantity (g/capita/day)","2912","Treenuts","2011","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","130","Malawi","674","Protein supply quantity (g/capita/day)","2928","Miscellaneous","2011","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","130","Malawi","674","Protein supply quantity (g/capita/day)","2945","Offals","2011","g/capita/day","1","Fc","Calculated data"
"FBS","Food Balance Sheets","130","Malawi","674","Protein supply quantity (g/capita/day)","2948","Milk - Excluding Butter","2011","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","130","Malawi","674","Protein supply quantity (g/capita/day)","2949","Eggs","2011","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","130","Malawi","674","Protein supply quantity (g/capita/day)","2961","Aquatic Products, Other","2011","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","131","Malaysia","664","Food supply (kcal/capita/day)","2912","Treenuts","2011","kcal/capita/day","9","Fc","Calculated data"
"FBS","Food Balance Sheets","131","Malaysia","664","Food supply (kcal/capita/day)","2928","Miscellaneous","2011","kcal/capita/day","15","Fc","Calculated data"
"FBS","Food Balance Sheets","131","Malaysia","664","Food supply (kcal/capita/day)","2945","Offals","2011","kcal/capita/day","12","Fc","Calculated data"
"FBS","Food Balance Sheets","131","Malaysia","664","Food supply (kcal/capita/day)","2948","Milk - Excluding Butter","2011","kcal/capita/day","73","Fc","Calculated data"
"FBS","Food Balance Sheets","131","Malaysia","664","Food supply (kcal/capita/day)","2949","Eggs","2011","kcal/capita/day","55","Fc","Calculated data"
"FBS","Food Balance Sheets","131","Malaysia","664","Food supply (kcal/capita/day)","2961","Aquatic Products, Other","2011","kcal/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","131","Malaysia","674","Protein supply quantity (g/capita/day)","2912","Treenuts","2011","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","131","Malaysia","674","Protein supply quantity (g/capita/day)","2928","Miscellaneous","2011","g/capita/day","1","Fc","Calculated data"
"FBS","Food Balance Sheets","131","Malaysia","674","Protein supply quantity (g/capita/day)","2945","Offals","2011","g/capita/day","2","Fc","Calculated data"
"FBS","Food Balance Sheets","131","Malaysia","674","Protein supply quantity (g/capita/day)","2948","Milk - Excluding Butter","2011","g/capita/day","2","Fc","Calculated data"
"FBS","Food Balance Sheets","131","Malaysia","674","Protein supply quantity (g/capita/day)","2949","Eggs","2011","g/capita/day","4","Fc","Calculated data"
"FBS","Food Balance Sheets","131","Malaysia","674","Protein supply quantity (g/capita/day)","2961","Aquatic Products, Other","2011","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","132","Maldives","664","Food supply (kcal/capita/day)","2912","Treenuts","2011","kcal/capita/day","89","Fc","Calculated data"
"FBS","Food Balance Sheets","132","Maldives","664","Food supply (kcal/capita/day)","2928","Miscellaneous","2011","kcal/capita/day","18","Fc","Calculated data"
"FBS","Food Balance Sheets","132","Maldives","664","Food supply (kcal/capita/day)","2945","Offals","2011","kcal/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","132","Maldives","664","Food supply (kcal/capita/day)","2948","Milk - Excluding Butter","2011","kcal/capita/day","186","Fc","Calculated data"
"FBS","Food Balance Sheets","132","Maldives","664","Food supply (kcal/capita/day)","2949","Eggs","2011","kcal/capita/day","40","Fc","Calculated data"
"FBS","Food Balance Sheets","132","Maldives","664","Food supply (kcal/capita/day)","2961","Aquatic Products, Other","2011","kcal/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","132","Maldives","674","Protein supply quantity (g/capita/day)","2912","Treenuts","2011","g/capita/day","3","Fc","Calculated data"
"FBS","Food Balance Sheets","132","Maldives","674","Protein supply quantity (g/capita/day)","2928","Miscellaneous","2011","g/capita/day","1","Fc","Calculated data"
"FBS","Food Balance Sheets","132","Maldives","674","Protein supply quantity (g/capita/day)","2945","Offals","2011","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","132","Maldives","674","Protein supply quantity (g/capita/day)","2948","Milk - Excluding Butter","2011","g/capita/day","8","Fc","Calculated data"
"FBS","Food Balance Sheets","132","Maldives","674","Protein supply quantity (g/capita/day)","2949","Eggs","2011","g/capita/day","3","Fc","Calculated data"
"FBS","Food Balance Sheets","132","Maldives","674","Protein supply quantity (g/capita/day)","2961","Aquatic Products, Other","2011","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","133","Mali","664","Food supply (kcal/capita/day)","2912","Treenuts","2011","kcal/capita/day","2","Fc","Calculated data"
"FBS","Food Balance Sheets","133","Mali","664","Food supply (kcal/capita/day)","2928","Miscellaneous","2011","kcal/capita/day","2","Fc","Calculated data"
"FBS","Food Balance Sheets","133","Mali","664","Food supply (kcal/capita/day)","2945","Offals","2011","kcal/capita/day","11","Fc","Calculated data"
"FBS","Food Balance Sheets","133","Mali","664","Food supply (kcal/capita/day)","2948","Milk - Excluding Butter","2011","kcal/capita/day","261","Fc","Calculated data"
"FBS","Food Balance Sheets","133","Mali","664","Food supply (kcal/capita/day)","2949","Eggs","2011","kcal/capita/day","2","Fc","Calculated data"
"FBS","Food Balance Sheets","133","Mali","664","Food supply (kcal/capita/day)","2961","Aquatic Products, Other","2011","kcal/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","133","Mali","674","Protein supply quantity (g/capita/day)","2912","Treenuts","2011","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","133","Mali","674","Protein supply quantity (g/capita/day)","2928","Miscellaneous","2011","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","133","Mali","674","Protein supply quantity (g/capita/day)","2945","Offals","2011","g/capita/day","2","Fc","Calculated data"
"FBS","Food Balance Sheets","133","Mali","674","Protein supply quantity (g/capita/day)","2948","Milk - Excluding Butter","2011","g/capita/day","12","Fc","Calculated data"
"FBS","Food Balance Sheets","133","Mali","674","Protein supply quantity (g/capita/day)","2949","Eggs","2011","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","133","Mali","674","Protein supply quantity (g/capita/day)","2961","Aquatic Products, Other","2011","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","134","Malta","664","Food supply (kcal/capita/day)","2912","Treenuts","2011","kcal/capita/day","32","Fc","Calculated data"
"FBS","Food Balance Sheets","134","Malta","664","Food supply (kcal/capita/day)","2928","Miscellaneous","2011","kcal/capita/day","9","Fc","Calculated data"
"FBS","Food Balance Sheets","134","Malta","664","Food supply (kcal/capita/day)","2945","Offals","2011","kcal/capita/day","6","Fc","Calculated data"
"FBS","Food Balance Sheets","134","Malta","664","Food supply (kcal/capita/day)","2948","Milk - Excluding Butter","2011","kcal/capita/day","298","Fc","Calculated data"
"FBS","Food Balance Sheets","134","Malta","664","Food supply (kcal/capita/day)","2949","Eggs","2011","kcal/capita/day","41","Fc","Calculated data"
"FBS","Food Balance Sheets","134","Malta","664","Food supply (kcal/capita/day)","2961","Aquatic Products, Other","2011","kcal/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","134","Malta","674","Protein supply quantity (g/capita/day)","2912","Treenuts","2011","g/capita/day","1","Fc","Calculated data"
"FBS","Food Balance Sheets","134","Malta","674","Protein supply quantity (g/capita/day)","2928","Miscellaneous","2011","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","134","Malta","674","Protein supply quantity (g/capita/day)","2945","Offals","2011","g/capita/day","1","Fc","Calculated data"
"FBS","Food Balance Sheets","134","Malta","674","Protein supply quantity (g/capita/day)","2948","Milk - Excluding Butter","2011","g/capita/day","17","Fc","Calculated data"
"FBS","Food Balance Sheets","134","Malta","674","Protein supply quantity (g/capita/day)","2949","Eggs","2011","g/capita/day","3","Fc","Calculated data"
"FBS","Food Balance Sheets","134","Malta","674","Protein supply quantity (g/capita/day)","2961","Aquatic Products, Other","2011","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","136","Mauritania","664","Food supply (kcal/capita/day)","2912","Treenuts","2011","kcal/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","136","Mauritania","664","Food supply (kcal/capita/day)","2928","Miscellaneous","2011","kcal/capita/day","4","Fc","Calculated data"
"FBS","Food Balance Sheets","136","Mauritania","664","Food supply (kcal/capita/day)","2945","Offals","2011","kcal/capita/day","12","Fc","Calculated data"
"FBS","Food Balance Sheets","136","Mauritania","664","Food supply (kcal/capita/day)","2948","Milk - Excluding Butter","2011","kcal/capita/day","290","Fc","Calculated data"
"FBS","Food Balance Sheets","136","Mauritania","664","Food supply (kcal/capita/day)","2949","Eggs","2011","kcal/capita/day","7","Fc","Calculated data"
"FBS","Food Balance Sheets","136","Mauritania","664","Food supply (kcal/capita/day)","2961","Aquatic Products, Other","2011","kcal/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","136","Mauritania","674","Protein supply quantity (g/capita/day)","2912","Treenuts","2011","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","136","Mauritania","674","Protein supply quantity (g/capita/day)","2928","Miscellaneous","2011","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","136","Mauritania","674","Protein supply quantity (g/capita/day)","2945","Offals","2011","g/capita/day","2","Fc","Calculated data"
"FBS","Food Balance Sheets","136","Mauritania","674","Protein supply quantity (g/capita/day)","2948","Milk - Excluding Butter","2011","g/capita/day","16","Fc","Calculated data"
"FBS","Food Balance Sheets","136","Mauritania","674","Protein supply quantity (g/capita/day)","2949","Eggs","2011","g/capita/day","1","Fc","Calculated data"
"FBS","Food Balance Sheets","136","Mauritania","674","Protein supply quantity (g/capita/day)","2961","Aquatic Products, Other","2011","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","137","Mauritius","664","Food supply (kcal/capita/day)","2912","Treenuts","2011","kcal/capita/day","5","Fc","Calculated data"
"FBS","Food Balance Sheets","137","Mauritius","664","Food supply (kcal/capita/day)","2928","Miscellaneous","2011","kcal/capita/day","11","Fc","Calculated data"
"FBS","Food Balance Sheets","137","Mauritius","664","Food supply (kcal/capita/day)","2945","Offals","2011","kcal/capita/day","4","Fc","Calculated data"
"FBS","Food Balance Sheets","137","Mauritius","664","Food supply (kcal/capita/day)","2948","Milk - Excluding Butter","2011","kcal/capita/day","172","Fc","Calculated data"
"FBS","Food Balance Sheets","137","Mauritius","664","Food supply (kcal/capita/day)","2949","Eggs","2011","kcal/capita/day","19","Fc","Calculated data"
"FBS","Food Balance Sheets","137","Mauritius","664","Food supply (kcal/capita/day)","2961","Aquatic Products, Other","2011","kcal/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","137","Mauritius","674","Protein supply quantity (g/capita/day)","2912","Treenuts","2011","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","137","Mauritius","674","Protein supply quantity (g/capita/day)","2928","Miscellaneous","2011","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","137","Mauritius","674","Protein supply quantity (g/capita/day)","2945","Offals","2011","g/capita/day","1","Fc","Calculated data"
"FBS","Food Balance Sheets","137","Mauritius","674","Protein supply quantity (g/capita/day)","2948","Milk - Excluding Butter","2011","g/capita/day","12","Fc","Calculated data"
"FBS","Food Balance Sheets","137","Mauritius","674","Protein supply quantity (g/capita/day)","2949","Eggs","2011","g/capita/day","2","Fc","Calculated data"
"FBS","Food Balance Sheets","137","Mauritius","674","Protein supply quantity (g/capita/day)","2961","Aquatic Products, Other","2011","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","138","Mexico","664","Food supply (kcal/capita/day)","2912","Treenuts","2011","kcal/capita/day","11","Fc","Calculated data"
"FBS","Food Balance Sheets","138","Mexico","664","Food supply (kcal/capita/day)","2928","Miscellaneous","2011","kcal/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","138","Mexico","664","Food supply (kcal/capita/day)","2945","Offals","2011","kcal/capita/day","15","Fc","Calculated data"
"FBS","Food Balance Sheets","138","Mexico","664","Food supply (kcal/capita/day)","2948","Milk - Excluding Butter","2011","kcal/capita/day","163","Fc","Calculated data"
"FBS","Food Balance Sheets","138","Mexico","664","Food supply (kcal/capita/day)","2949","Eggs","2011","kcal/capita/day","64","Fc","Calculated data"
"FBS","Food Balance Sheets","138","Mexico","664","Food supply (kcal/capita/day)","2961","Aquatic Products, Other","2011","kcal/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","138","Mexico","674","Protein supply quantity (g/capita/day)","2912","Treenuts","2011","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","138","Mexico","674","Protein supply quantity (g/capita/day)","2928","Miscellaneous","2011","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","138","Mexico","674","Protein supply quantity (g/capita/day)","2945","Offals","2011","g/capita/day","3","Fc","Calculated data"
"FBS","Food Balance Sheets","138","Mexico","674","Protein supply quantity (g/capita/day)","2948","Milk - Excluding Butter","2011","g/capita/day","10","Fc","Calculated data"
"FBS","Food Balance Sheets","138","Mexico","674","Protein supply quantity (g/capita/day)","2949","Eggs","2011","g/capita/day","5","Fc","Calculated data"
"FBS","Food Balance Sheets","138","Mexico","674","Protein supply quantity (g/capita/day)","2961","Aquatic Products, Other","2011","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","141","Mongolia","664","Food supply (kcal/capita/day)","2912","Treenuts","2011","kcal/capita/day","18","Fc","Calculated data"
"FBS","Food Balance Sheets","141","Mongolia","664","Food supply (kcal/capita/day)","2928","Miscellaneous","2011","kcal/capita/day","12","Fc","Calculated data"
"FBS","Food Balance Sheets","141","Mongolia","664","Food supply (kcal/capita/day)","2945","Offals","2011","kcal/capita/day","32","Fc","Calculated data"
"FBS","Food Balance Sheets","141","Mongolia","664","Food supply (kcal/capita/day)","2948","Milk - Excluding Butter","2011","kcal/capita/day","235","Fc","Calculated data"
"FBS","Food Balance Sheets","141","Mongolia","664","Food supply (kcal/capita/day)","2949","Eggs","2011","kcal/capita/day","7","Fc","Calculated data"
"FBS","Food Balance Sheets","141","Mongolia","664","Food supply (kcal/capita/day)","2961","Aquatic Products, Other","2011","kcal/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","141","Mongolia","674","Protein supply quantity (g/capita/day)","2912","Treenuts","2011","g/capita/day","1","Fc","Calculated data"
"FBS","Food Balance Sheets","141","Mongolia","674","Protein supply quantity (g/capita/day)","2928","Miscellaneous","2011","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","141","Mongolia","674","Protein supply quantity (g/capita/day)","2945","Offals","2011","g/capita/day","5","Fc","Calculated data"
"FBS","Food Balance Sheets","141","Mongolia","674","Protein supply quantity (g/capita/day)","2948","Milk - Excluding Butter","2011","g/capita/day","12","Fc","Calculated data"
"FBS","Food Balance Sheets","141","Mongolia","674","Protein supply quantity (g/capita/day)","2949","Eggs","2011","g/capita/day","1","Fc","Calculated data"
"FBS","Food Balance Sheets","141","Mongolia","674","Protein supply quantity (g/capita/day)","2961","Aquatic Products, Other","2011","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","143","Morocco","664","Food supply (kcal/capita/day)","2912","Treenuts","2011","kcal/capita/day","26","Fc","Calculated data"
"FBS","Food Balance Sheets","143","Morocco","664","Food supply (kcal/capita/day)","2928","Miscellaneous","2011","kcal/capita/day","3","Fc","Calculated data"
"FBS","Food Balance Sheets","143","Morocco","664","Food supply (kcal/capita/day)","2945","Offals","2011","kcal/capita/day","6","Fc","Calculated data"
"FBS","Food Balance Sheets","143","Morocco","664","Food supply (kcal/capita/day)","2948","Milk - Excluding Butter","2011","kcal/capita/day","72","Fc","Calculated data"
"FBS","Food Balance Sheets","143","Morocco","664","Food supply (kcal/capita/day)","2949","Eggs","2011","kcal/capita/day","22","Fc","Calculated data"
"FBS","Food Balance Sheets","143","Morocco","664","Food supply (kcal/capita/day)","2961","Aquatic Products, Other","2011","kcal/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","143","Morocco","674","Protein supply quantity (g/capita/day)","2912","Treenuts","2011","g/capita/day","1","Fc","Calculated data"
"FBS","Food Balance Sheets","143","Morocco","674","Protein supply quantity (g/capita/day)","2928","Miscellaneous","2011","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","143","Morocco","674","Protein supply quantity (g/capita/day)","2945","Offals","2011","g/capita/day","1","Fc","Calculated data"
"FBS","Food Balance Sheets","143","Morocco","674","Protein supply quantity (g/capita/day)","2948","Milk - Excluding Butter","2011","g/capita/day","5","Fc","Calculated data"
"FBS","Food Balance Sheets","143","Morocco","674","Protein supply quantity (g/capita/day)","2949","Eggs","2011","g/capita/day","2","Fc","Calculated data"
"FBS","Food Balance Sheets","143","Morocco","674","Protein supply quantity (g/capita/day)","2961","Aquatic Products, Other","2011","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","144","Mozambique","664","Food supply (kcal/capita/day)","2912","Treenuts","2011","kcal/capita/day","12","Fc","Calculated data"
"FBS","Food Balance Sheets","144","Mozambique","664","Food supply (kcal/capita/day)","2928","Miscellaneous","2011","kcal/capita/day","2","Fc","Calculated data"
"FBS","Food Balance Sheets","144","Mozambique","664","Food supply (kcal/capita/day)","2945","Offals","2011","kcal/capita/day","2","Fc","Calculated data"
"FBS","Food Balance Sheets","144","Mozambique","664","Food supply (kcal/capita/day)","2948","Milk - Excluding Butter","2011","kcal/capita/day","7","Fc","Calculated data"
"FBS","Food Balance Sheets","144","Mozambique","664","Food supply (kcal/capita/day)","2949","Eggs","2011","kcal/capita/day","4","Fc","Calculated data"
"FBS","Food Balance Sheets","144","Mozambique","664","Food supply (kcal/capita/day)","2961","Aquatic Products, Other","2011","kcal/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","144","Mozambique","674","Protein supply quantity (g/capita/day)","2912","Treenuts","2011","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","144","Mozambique","674","Protein supply quantity (g/capita/day)","2928","Miscellaneous","2011","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","144","Mozambique","674","Protein supply quantity (g/capita/day)","2945","Offals","2011","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","144","Mozambique","674","Protein supply quantity (g/capita/day)","2948","Milk - Excluding Butter","2011","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","144","Mozambique","674","Protein supply quantity (g/capita/day)","2949","Eggs","2011","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","144","Mozambique","674","Protein supply quantity (g/capita/day)","2961","Aquatic Products, Other","2011","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","146","Republic of Moldova","664","Food supply (kcal/capita/day)","2912","Treenuts","2011","kcal/capita/day","19","Fc","Calculated data"
"FBS","Food Balance Sheets","146","Republic of Moldova","664","Food supply (kcal/capita/day)","2928","Miscellaneous","2011","kcal/capita/day","9","Fc","Calculated data"
"FBS","Food Balance Sheets","146","Republic of Moldova","664","Food supply (kcal/capita/day)","2945","Offals","2011","kcal/capita/day","10","Fc","Calculated data"
"FBS","Food Balance Sheets","146","Republic of Moldova","664","Food supply (kcal/capita/day)","2948","Milk - Excluding Butter","2011","kcal/capita/day","320","Fc","Calculated data"
"FBS","Food Balance Sheets","146","Republic of Moldova","664","Food supply (kcal/capita/day)","2949","Eggs","2011","kcal/capita/day","41","Fc","Calculated data"
"FBS","Food Balance Sheets","146","Republic of Moldova","664","Food supply (kcal/capita/day)","2961","Aquatic Products, Other","2011","kcal/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","146","Republic of Moldova","674","Protein supply quantity (g/capita/day)","2912","Treenuts","2011","g/capita/day","1","Fc","Calculated data"
"FBS","Food Balance Sheets","146","Republic of Moldova","674","Protein supply quantity (g/capita/day)","2928","Miscellaneous","2011","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","146","Republic of Moldova","674","Protein supply quantity (g/capita/day)","2945","Offals","2011","g/capita/day","2","Fc","Calculated data"
"FBS","Food Balance Sheets","146","Republic of Moldova","674","Protein supply quantity (g/capita/day)","2948","Milk - Excluding Butter","2011","g/capita/day","13","Fc","Calculated data"
"FBS","Food Balance Sheets","146","Republic of Moldova","674","Protein supply quantity (g/capita/day)","2949","Eggs","2011","g/capita/day","3","Fc","Calculated data"
"FBS","Food Balance Sheets","146","Republic of Moldova","674","Protein supply quantity (g/capita/day)","2961","Aquatic Products, Other","2011","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","147","Namibia","664","Food supply (kcal/capita/day)","2912","Treenuts","2011","kcal/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","147","Namibia","664","Food supply (kcal/capita/day)","2928","Miscellaneous","2011","kcal/capita/day","1","Fc","Calculated data"
"FBS","Food Balance Sheets","147","Namibia","664","Food supply (kcal/capita/day)","2945","Offals","2011","kcal/capita/day","10","Fc","Calculated data"
"FBS","Food Balance Sheets","147","Namibia","664","Food supply (kcal/capita/day)","2948","Milk - Excluding Butter","2011","kcal/capita/day","100","Fc","Calculated data"
"FBS","Food Balance Sheets","147","Namibia","664","Food supply (kcal/capita/day)","2949","Eggs","2011","kcal/capita/day","5","Fc","Calculated data"
"FBS","Food Balance Sheets","147","Namibia","664","Food supply (kcal/capita/day)","2961","Aquatic Products, Other","2011","kcal/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","147","Namibia","674","Protein supply quantity (g/capita/day)","2912","Treenuts","2011","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","147","Namibia","674","Protein supply quantity (g/capita/day)","2928","Miscellaneous","2011","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","147","Namibia","674","Protein supply quantity (g/capita/day)","2945","Offals","2011","g/capita/day","2","Fc","Calculated data"
"FBS","Food Balance Sheets","147","Namibia","674","Protein supply quantity (g/capita/day)","2948","Milk - Excluding Butter","2011","g/capita/day","5","Fc","Calculated data"
"FBS","Food Balance Sheets","147","Namibia","674","Protein supply quantity (g/capita/day)","2949","Eggs","2011","g/capita/day","0","Fc","Calculated data"
