"","countrycode","X","country.x","SD_HHS","SD_SOFI","Amb_mean_HHS","Amb_mean_SOFI","CO2_mean_HHS","CO2_CIu_HHS","CO2_CIl_HHS","CO2_mean_SOFI","CO2_CIu_SOFI","CO2_CIl_SOFI","EAR_1","EAR_2_BFP","Def_amb_HHS_EAR2","Def_CO2_HHS_EAR2","Def_CO2u_HHS_EAR2","Def_CO2l_HHS_EAR2","Difference_HHS2","DifferenceCIu_HHS2","DifferenceCIl_HHS2","pop","country.y","People_already_deficient_HHS2","People_made_deficient_HHS2","People_made_deficientCIu_HHS2","People_made_deficientCIl_HHS2"
"141","JOR",257,"Jordan",0.604380738674086,0.475750399065234,4.05146846595714,4.1209372834919,3.99397563194639,4.02172152474945,3.96543788153179,4.06344444948114,4.0911903422842,4.03490669906655,25.8147829468706,27.9813139821676,0.11678974758495,0.136525842718648,0.126733271419006,0.147125022178521,0.0197360951336975,0.00994352383405586,0.030335274593571,6731000,"Jordan",786111.7909943,132843.656344918,66929.85892703,204186.733289326
"142","JPN",258,"Japan",0.54591692681258,0.426991284213103,4.14144679565814,4.19929866275141,4.10794932521389,4.11803354134867,4.09776238085098,4.16580119230715,4.17588540844194,4.15561424794425,28.8775745641199,27.6604899253353,0.0662004802384224,0.0744622167934699,0.0718962197300317,0.077124751551206,0.0082617365550475,0.00569573949160933,0.0109242713127836,127319000,"Japan",8428578.9434757,1051876.03645209,725175.856332208,1390867.2992723
"143","KAZ",259,"Kazakhstan",0.568580359782409,0.445006573545981,3.99724127059452,4.0598676581101,3.94273032552212,3.96102093632935,3.92409892534783,4.0053567130377,4.02364732384493,3.98672531286341,27.2330169142129,28.5494574362941,0.128090180750728,0.149264420553386,0.141913401098725,0.157009408551123,0.0211742398026576,0.0138232203479974,0.0289192278003947,16098000,"Kazakhstan",2061995.72972522,340862.912343182,222526.201162061,465541.729130755
"144","KEN",260,"Kenya",0.677007926700436,0.477422316242137,3.72207385217382,3.83727768455842,3.67445824122424,3.71810807657658,3.62881578958398,3.78966207360885,3.83331190896119,3.74401962196859,25.11215255197,23.7188925847851,0.205832196355119,0.226435948856785,0.207504564386233,0.247234595896729,0.0206037525016661,0.00167236803111398,0.0414023995416106,42028000,"Kenya",8650715.54841292,865934.510140024,70286.2836116583,1740060.04793481
"145","KGZ",261,"Kyrgyzstan",0.592734856441336,0.478255088428874,3.93520655915305,3.99650989936926,3.86834597693184,3.89775460295334,3.83804621023319,3.92964931714805,3.95905794316955,3.8993495504494,27.0718778961266,27.9441283138538,0.15370029941705,0.181967801329507,0.169155822604447,0.195785226502281,0.0282675019124578,0.0154555231873969,0.0420849270852317,5403000,"Kyrgyzstan",830442.717750319,152729.312833009,83506.1917815055,227384.861041507
"146","KHM",262,"Cambodia",0.607817620134975,0.500758143565517,3.94241325537182,4.0017550258715,3.89206911589286,3.91160783418463,3.87214101542575,3.95141088639254,3.97094960468431,3.93148278592544,26.7409390885874,25.0646107282215,0.117783656467409,0.134945947979489,0.12809189526785,0.142191480181787,0.0171622915120792,0.0103082388004407,0.0244078237143778,14606000,"Cambodia",1720348.08636298,250672.429825428,150562.135919236,356500.673172203
"147","KIR",263,"Kiribati",NA,0.491300640723447,NA,4.14199171725368,NA,NA,NA,4.10594821361349,4.11682982226376,4.09494689168914,26.4191286679243,24.4199279817715,NA,NA,NA,NA,NA,NA,NA,99000,"Kiribati",NA,NA,NA,NA
"148","KNA",264,"Saint Kitts and Nevis",NA,0.479085752531057,NA,4.05962569075651,NA,NA,NA,4.03022023600124,4.04086611596076,4.01945980064505,NA,NA,NA,NA,NA,NA,NA,NA,NA,53000,"Saint Kitts and Nevis",NA,NA,NA,NA
"149","KOR",265,"Republic of Korea",0.582689551146728,0.433748708488446,4.2961445621468,4.37183914759689,4.24876199813167,4.25922595917798,4.23818738371166,4.32445658358176,4.33492054462807,4.31388196916175,28.6115908339217,29.3707579706397,0.0579440315734815,0.0679869825387878,0.0656608226735879,0.070401870472434,0.0100429509653064,0.00771679110010644,0.0124578388989526,48733000,"Republic of Korea",2823786.49067047,489423.129392276,376062.380681487,607107.863062655
"150","KSV",427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","KWT",266,"Kuwait",NA,0.474911229509191,NA,4.30607026983963,NA,NA,NA,4.25689861839735,4.27319323525061,4.24033408271058,27.1742903459187,32.5347678193608,NA,NA,NA,NA,NA,NA,NA,3125000,"Kuwait",NA,NA,NA,NA
"152","LAC",267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","LAO",268,"Lao People's Democratic Republic",0.611901053052641,0.503851886924174,3.92366241480985,3.98394050219479,3.8548391911546,3.87625530958513,3.83295436641972,3.91511727853954,3.93653339697007,3.89323245380466,26.0615911028922,25.057169982057,0.125470791917241,0.150196513667207,0.142176856582067,0.158697451172725,0.0247257217499656,0.016706064664826,0.0332266592554835,6521000,"Lao People's Democratic Republic",818195.034092329,161236.431531525,108940.247679331,216671.045005008
"154","LBN",269,"Lebanon",NA,0.473226406157533,NA,4.06241565415325,NA,NA,NA,4.0030395887799,4.0251069043125,3.98047429717369,27.5989732410973,29.5611917036408,NA,NA,NA,NA,NA,NA,NA,4478000,"Lebanon",NA,NA,NA,NA
"155","LBR",270,"Liberia",0.620121110552797,0.550511738739587,3.3630729656128,3.40381647424437,3.29933742051098,3.31965512048527,3.27859833522787,3.34008092914256,3.36039862911685,3.31934184385945,24.9967604143777,23.6136981555038,0.372769573914088,0.412255137173403,0.399550090524452,0.42531912713009,0.0394855632593156,0.0267805166103646,0.0525495532160022,4080000,"Liberia",1520899.86156948,161101.098098008,109264.507770287,214402.177121289
"156","LBY",271,"Libya",NA,0.450489560363712,NA,4.02566396304675,NA,NA,NA,3.95442710544076,3.98291135504407,3.92510765517428,26.5482301543399,28.9679265559628,NA,NA,NA,NA,NA,NA,NA,6103000,"Libya",NA,NA,NA,NA
"157","LCA",272,"Saint Lucia",0.646154296603395,0.474911229509191,4.06790843150654,4.16389578105909,4.03586502541716,4.04985018907277,4.02168149955224,4.13185237496971,4.14583753862532,4.11766884910479,27.3900272649276,29.3266038135728,0.142997549607853,0.154491688130129,0.149402083518827,0.159769213242112,0.0114941385222761,0.00640453391097445,0.0167716636342595,179000,"Saint Lucia",25596.5613798056,2057.45079548742,1146.41157006443,3002.12779053245
"158","LCN",273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","LCR",274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","LDC",275,"Least Developed Countries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,773530000,"Least Developed Countries",NA,NA,NA,NA
"161","LIC",276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","LIE",277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","LIFDC",278,"Low Income Food Deficit Countries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2763102000,"Low Income Food Deficit Countries",NA,NA,NA,NA
"164","LKA",279,"Sri Lanka",0.609943385175549,0.549167531469926,3.80296858000457,3.83819155775389,3.74379362719264,3.76202009255397,3.72522878075947,3.77901660494195,3.79724307030328,3.76045175850879,27.3959610910965,23.4132793148707,0.143409951365236,0.166495543730004,0.159142366198426,0.17420709147827,0.0230855923647675,0.0157324148331897,0.0307971401130343,20926000,"Sri Lanka",3000996.64226893,483089.105825125,329216.512799327,644460.954005355
"165","LLDC",280,"Land Locked Developing Countries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,409625000,"Land Locked Developing Countries",NA,NA,NA,NA
"166","LMC",281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","LMY",282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","LSO",283,"Lesotho",0.706933703858122,0.491300640723447,4.02678848819077,4.15597795922842,3.98122278036734,4.04352836801332,3.91477574246586,4.11041225140499,4.17271783905097,4.0439652135035,25.5572634072935,26.5523791833742,0.145113744468909,0.160314219921047,0.139781340833642,0.1842800005596,0.0152004754521379,-0.00533240363526777,0.0391662560906902,2030000,"Lesotho",294580.901271886,30856.96516784,-10824.7793795936,79507.499864101
"169","LTU",284,"Lithuania",0.616697152751257,0.49050021908041,4.28717912537245,4.35704158201924,4.24274163138821,4.26035105572662,4.22481654835332,4.312604088035,4.3302135123734,4.29467900500011,28.704464599068,31.7854987605374,0.0896505117344698,0.101890465326853,0.0969020656324241,0.107157619361157,0.0122399535923827,0.00725155389795422,0.0175071076266872,3044000,"Lithuania",272896.157719726,37258.4187352128,22073.7300653726,53291.6356156359
"170","LUX",285,"Luxembourg",0.57807108713588,0.427965586347602,4.26373370795208,4.33923952729439,4.21623116956847,4.22920336066015,4.20308848666042,4.29173698891078,4.30470918000245,4.27859430600272,28.26432142418,31.2903840958478,0.0779142100164385,0.0906002251430534,0.0869927633317513,0.0943671567797138,0.0126860151266149,0.00907855331531286,0.0164529467632753,516000,"Luxembourg",40203.7323684822,6545.98380533329,4684.53351070144,8489.72052985006
"171","LVA",286,"Latvia",0.600842732769792,0.444083516117977,4.02418662462983,4.10608753474711,3.97473142887438,3.98925321251874,3.95999565164527,4.05663233899166,4.07115412263602,4.04189656176255,28.7207685348785,31.4830006552275,0.169396053958367,0.190992451423968,0.184482459360976,0.197740468520527,0.0215963974656008,0.0150864054026089,0.0283444145621593,2073000,"Latvia",351158.019855696,44769.3319461904,31274.1183996082,58757.9713873563
"172","MAC",287,"China, Macao SAR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.1150076249455,28.7185778310335,NA,NA,NA,NA,NA,NA,NA,546000,"China, Macao SAR",NA,NA,NA,NA
"173","MAF",288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","MAFR",289,"Middle Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63854000,"Middle Africa",NA,NA,NA,NA
"175","MAR",290,"Morocco",0.636062341630274,0.51520526346735,4.26362046743449,4.33318988690235,4.19575128235963,4.22378619034807,4.16690769249187,4.26532070182749,4.29335560981593,4.23647711195973,26.9306367254506,27.8472500324227,0.0703826361286147,0.0859310217582407,0.0792224849863103,0.0932676888450588,0.015548385629626,0.00883984885769565,0.0228850527164441,32059000,"Morocco",2256396.93164726,498465.69490018,283396.714528865,733671.905036481
"176","MCA",291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","MCO",292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","MDA",293,"Republic of Moldova",0.590761591650478,0.510709915981566,3.81448441747957,3.85857173742333,3.7655616602165,3.80271792835376,3.72697134877939,3.80964898016025,3.84680524829752,3.77105866872315,28.4884083140183,31.8381792391506,0.274613506124217,0.302890257626052,0.281294134203685,0.326073043581364,0.0282767515018346,0.00668062807946823,0.0514595374571472,3543000,"Republic of Moldova",972955.652198101,100184.530571,23669.4652855559,182321.141210672
"179","MDG",294,"Madagascar",0.655320295755759,0.499200446347456,3.56946728890355,3.65958909110151,3.51076457570469,3.53381324707735,3.48717210457675,3.60088637790265,3.62393504927531,3.57729390677471,25.0835724262296,23.5014187937391,0.264569626947065,0.294687540658888,0.282674915783597,0.307221905596119,0.030117913711823,0.0181052888365315,0.0426522786490536,21679000,"Madagascar",5735604.94258543,652926.251358612,392504.556687165,924658.748832832
"180","MDV",295,"Maldives",0.615539253928533,0.472380727077439,4.31036538376682,4.38823789467316,4.28153250351661,4.2901532382883,4.27283680496577,4.35940501442295,4.36802574919464,4.35070931587211,27.0790563040168,25.9189385247516,0.0432111035828882,0.0476838128123936,0.0463092660567676,0.0491032212196672,0.00447270922950543,0.0030981624738794,0.00589211763677899,332000,"Maldives",14346.0863895189,1484.9394641958,1028.58994132796,1956.18305541063
"181","MEA",296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","Melanesia",297,"Melanesia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1898000,"Melanesia",NA,NA,NA,NA
"183","MEX",298,"Mexico",0.67382317795934,0.509197994821349,3.93186424578206,4.02924178439463,3.89740626372553,3.94344182018483,3.84914873370995,3.9947838023381,4.0408193587974,3.94652627232252,26.6798592776063,28.7701870958168,0.197755435953819,0.212282115010238,0.193012703865582,0.233640433264878,0.0145266790564185,-0.00474273208823683,0.0358849973110587,119361000,"Mexico",23604286.5908838,1733918.93885317,-566097.244784037,4283269.16404528
"184","MHL",299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","MIC",300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","MKD",301,"The former Yugoslav Republic of Macedonia",0.652016321879981,0.443157775521755,3.91457174304614,4.0289399780424,3.8499094286443,3.8722764663998,3.82703063829861,3.96427766364056,3.98664470139605,3.94139887329487,28.3667254589876,31.4279896236511,0.236981861695609,0.268659613242115,0.257466341121905,0.280356561743709,0.031677751546505,0.0204844794262952,0.0433747000480998,2104000,"The former Yugoslav Republic of Macedonia",498609.837007562,66649.9892538466,43099.344712925,91260.368901202
"187","MLI",302,"Mali",0.590705277481379,0.507679225573303,4.03022625696879,4.07582352135161,4.00171952981095,4.02288800174914,3.98009324500471,4.04731679419377,4.06848526613197,4.02569050938754,24.6510318149322,24.2274642374164,0.0768380350919577,0.0840387363853638,0.0786452031482637,0.0898309674309606,0.00720070129340612,0.00180716805630604,0.0129929323390029,14417000,"Mali",1107773.95192075,103812.510547036,26053.9418677642,187319.105531405
"188","MLT",303,"Malta",NA,0.430870452556948,NA,4.38451214103489,NA,NA,NA,4.33868678113278,4.3566908391247,4.32035262484788,28.6488974310337,34.4311211195193,NA,NA,NA,NA,NA,NA,NA,426000,"Malta",NA,NA,NA,NA
"189","MMR",304,"Myanmar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.365754461363,25.4422775842214,NA,NA,NA,NA,NA,NA,NA,52685000,"Myanmar",NA,NA,NA,NA
"190","MNA",305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","MNE",306,"Montenegro",0.566060531874297,0.440364272662198,4.1572758506634,4.22052776721766,4.09912270333864,4.12175612690092,4.07596512152493,4.16237461989289,4.18500804345518,4.13921703807918,28.0617946247033,31.0521400750328,0.101191848193073,0.120587169442893,0.11274840268908,0.128996716747138,0.0193953212498205,0.0115565544960076,0.0278048685540654,621000,"Montenegro",62840.1377278982,12044.4944961386,7176.62034202074,17266.8233720746
"192","MNG",307,"Mongolia",0.610633861163176,0.511463329759292,3.83891483453563,3.89455432189092,3.7950070447256,3.817103008083,3.77241179682619,3.85064653208089,3.8727424954383,3.82805128418148,27.0320981520479,29.2117042382236,0.223498275525764,0.245560649070809,0.234314435096963,0.257354291709488,0.0220623735450448,0.0108161595711986,0.0338560161837239,2754000,"Mongolia",615514.250797954,60759.7767430534,29787.7034590809,93239.4685699757
"193","MNP",308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","MOZ",309,"Mozambique",0.664685368057841,0.555175399013077,3.51676629902827,3.5835597564487,3.47320827142175,3.51047277017817,3.43450119965282,3.54000172884218,3.57726622759859,3.50129465707325,24.6939807100587,23.3808391046231,0.29153515202757,0.314415209105008,0.294792655398645,0.335367300688627,0.0228800570774385,0.00325750337107483,0.0438321486610568,24581000,"Mozambique",7166225.57198969,562414.683020515,80072.6903643905,1077438.04623744
"195","MRT",310,"Mauritania",0.633584190150989,0.505388080453532,3.91015940116867,3.98316530824106,3.86320016240298,3.88641538294311,3.83943316029735,3.93620606947537,3.9594212900155,3.91243906736974,25.4394098853807,25.9245362713375,0.150625832875409,0.168619183128356,0.15955772651219,0.178231906217462,0.017993350252948,0.00893189363678101,0.0276060733420534,3703000,"Mauritania",557767.459137638,66629.3759866663,33074.8021370001,102225.289585624
"196","MUS",311,"Mauritius",NA,0.479085752531057,NA,4.17569786200927,NA,NA,NA,4.12703982203832,4.146800685119,4.10688058174575,27.9547154840165,29.3530439568103,NA,NA,NA,NA,NA,NA,NA,1235000,"Mauritius",NA,NA,NA,NA
"197","MWI",312,"Malawi",0.654117685738547,0.524744149811262,3.96045229649766,4.03670905851506,3.91732285981219,3.97235843172927,3.85908106089052,3.9935796218296,4.04861519374667,3.93533782290793,24.7808327791142,23.7176977255424,0.112335361144357,0.125429305623302,0.10889919779644,0.144748053278002,0.0130939444789451,-0.00343616334791703,0.0324126921336455,15458000,"Malawi",1736480.01256946,202406.193755533,-53116.2130321015,501035.395001893
"198","MYS",313,"Malaysia",0.668027411499559,0.444083516117977,4.01097619333986,4.13550141995341,3.96837064772902,3.97968975368083,3.95692195137067,4.09289587434257,4.10421498029438,4.08144717798422,27.1139336338468,26.8056086133832,0.139772853775702,0.154443006969428,0.150449750585378,0.15855262433378,0.0146701531937259,0.0106768968096756,0.018779770558078,28759000,"Malaysia",4019727.50173542,421898.935698364,307056.87534946,540087.421479764
"199","NAC",314,"Northern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,349464000,"Northern America",NA,NA,NA,NA
"200","NAFR",315,"Northern Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,209622000,"Northern Africa",NA,NA,NA,NA
"201","NAM",316,"Namibia",0.780423319325289,0.473226406157533,3.66576163487877,3.85832029780974,3.62917808675895,3.65283820008431,3.60494457848517,3.82173674968991,3.84539686301528,3.79750324141614,25.4602759846367,24.9586973145604,0.282734101843004,0.298797595477545,0.288361105500891,0.309661468035973,0.0160634936345413,0.00562700365788749,0.0269273661929695,2218000,"Namibia",627104.237887782,35628.8288814127,12480.6941131944,59724.8982160063
"202","NCL",317,"New Caledonia",NA,0.488087275732784,NA,4.05527267552951,NA,NA,NA,4.02069300061655,4.0343536369744,4.00684316368983,27.6776005417088,25.2091125793948,NA,NA,NA,NA,NA,NA,NA,250000,"New Caledonia",NA,NA,NA,NA
"203","NeFoIC",318,"Net Food Importing Developing Countries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1271855000,"Net Food Importing Developing Countries",NA,NA,NA,NA
"204","NER",319,"Niger",0.599363130210716,0.51816913554843,4.12444701227618,4.16981546668667,4.10858714895119,4.13815341329551,4.07812001772937,4.15395560336168,4.183521867706,4.12348847213986,24.2267385050894,23.428321453502,0.0526998541053633,0.0556070357002757,0.0502857457284775,0.0615456233061055,0.00290718159491241,-0.00241410837688579,0.00884576920074214,16511000,"Niger",870127.291133654,48000.4753135987,-39859.3434107613,146052.495273454
"205","NEUR",320,"Northern Europe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99285000,"Northern Europe",NA,NA,NA,NA
"206","NGA",321,"Nigeria",0.684081808044314,0.493690373536489,3.84355348385713,3.95567235144442,3.8101504094628,3.82941135427184,3.79051118266616,3.92226927705009,3.94153022185913,3.90263005025345,25.0024129551092,24.776055743175,0.177140942084044,0.190111158492742,0.182562513210618,0.198002457224488,0.0129702164086982,0.00542157112657432,0.0208615151404448,164193000,"Nigeria",29085302.7036054,2129618.74279339,890184.027985617,3425314.75545505
"207","NIC",322,"Nicaragua",0.633643123567861,0.535426532885883,3.7695401095297,3.82695112749302,3.726187916664,3.76770204832232,3.6828754355206,3.78359893462732,3.82511306628563,3.74028645348392,25.9457827599516,27.5517926524168,0.237100916403544,0.258737731943046,0.237997642261158,0.281332676051045,0.0216368155395022,0.000896725857614467,0.0442317596475009,5905000,"Nicaragua",1400080.91136293,127765.39576076,5295.16618921343,261188.540718493
"208","NLD",323,"Netherlands",0.578848346924388,0.428936867281207,4.03715991502242,4.11269920133446,3.99793803123705,4.01240877188179,3.98325480973997,4.07347731754909,4.08794805819383,4.05879409605201,28.2626782215673,30.9086042417284,0.147521467016759,0.163699994079946,0.15760170965959,0.170042307744163,0.0161785270631868,0.0100802426428308,0.0225208407274034,16666000,"Netherlands",2458592.76930131,269631.332035071,167997.323885419,375332.331562905
"209","NOC",324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","NOR",325,"Norway",0.550944654978205,0.427965586347602,4.1789633338618,4.23915606873741,4.13792543075674,4.15519266151915,4.12035479612058,4.19811816563234,4.21538539639475,4.18054753099618,28.1172361667574,30.7020105220297,0.0853884993953433,0.0976213120527556,0.0923261227604755,0.103234736204775,0.0122328126574123,0.00693762336513219,0.0178462368094313,4944000,"Norway",422160.741010577,60479.0257782464,34299.6099172136,88231.7947858285
"211","NPL",326,"Nepal",0.589579751168292,0.5189060482667,3.88664086905259,3.92581126708254,3.81968516511577,3.84441085038078,3.79433258724282,3.85885556314572,3.88358124841073,3.83350298527277,26.1725124160066,23.0636599650508,0.102158252869588,0.123884723190299,0.11551263264188,0.132900802437035,0.0217264703207106,0.013354379772292,0.0307425495674474,27156000,"Nepal",2774209.51492653,590004.028029218,362651.537096361,834844.676053602
"212","NZL",327,"New Zealand",0.608621394429013,0.427965586347602,4.25744125561196,4.35107398494139,4.22433393108759,4.23649260473553,4.21202560262436,4.31796666041702,4.33012533406497,4.3056583319538,27.8656623573855,31.4373965822357,0.0917654580653787,0.101054775845266,0.0975666986429191,0.104677482473227,0.00928931777988704,0.00580124057754039,0.0129120244078485,4414000,"New Zealand",405052.731900582,41003.0486804214,25606.6759092633,56993.6757362431
"213","Oceania",328,"Oceania",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29610000,"Oceania",NA,NA,NA,NA
"214","OEC",329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","OED",330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","OMN",331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.9324020959442,28.1737458603942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","OSS",332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","PAK",333,"Pakistan",0.573974596479425,0.516690459418634,3.57294619958151,3.60418510285625,3.51401478097297,3.54609694099717,3.48086914305354,3.54525368424771,3.57733584427191,3.51210804632828,26.242679358697,25.4509397088714,0.279028840593658,0.314527837460488,0.294960277275095,0.33530577052334,0.0354989968668302,0.0159314366814371,0.0562769299296815,176166000,"Pakistan",49155394.7320224,6253716.28204201,2806577.47442206,9914081.63799227
"219","PAN",334,"Panama",0.703294639475334,0.488893547176172,3.81313133558905,3.94093456031117,3.77492757228685,3.78852009128939,3.76114774783506,3.90273079700897,3.91632331601151,3.88895097255718,26.7435308250476,29.1923686033957,0.266141930414836,0.284270235925277,0.277753146354794,0.290950837881671,0.0181283055104409,0.0116112159399574,0.0248089074668348,3740000,"Panama",995370.819751488,67799.8626090491,43425.9476154407,92785.3139259623
"220","PER",335,"Peru",0.679832425732438,0.501534271825393,3.87978780063469,3.9851055512656,3.82936497708595,3.84577506013713,3.81268110404604,3.93468272771686,3.95109281076804,3.91799885467695,26.8784668001348,28.3673233162339,0.215846880383864,0.238193042599223,0.230784567003359,0.245856786394307,0.0223461622153585,0.0149376866194942,0.0300099060104425,29615000,"Peru",6392305.36256814,661781.594007841,442379.589236322,888743.366499253
"221","PHL",336,"Philippines",0.648543069913103,0.533316772407458,3.72152157595817,3.78961224285877,3.66968585763051,3.68701030157265,3.65205597805401,3.73777652453111,3.75510096847325,3.72014664495461,25.7349207085452,25.1970092553485,0.222751052379169,0.247300676722005,0.238938412134852,0.255968408100541,0.0245496243428357,0.0161873597556823,0.0332173557213716,95053000,"Philippines",21173155.7817972,2333515.44265956,1538657.10685687,3157409.31338354
"222","PLW",337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","PNG",338,NA,0.696795142317655,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.5383582911111,25.5383582911111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","POL",339,"Poland",0.589073735048489,0.436600915721268,4.25731286618132,4.33550661903899,4.20596345121964,4.22391296892466,4.18768585042609,4.28415720407731,4.30210672178233,4.26587960328376,28.6898578630187,31.4092254993296,0.0845039460736057,0.0988331514613466,0.0936347761188665,0.104340398021325,0.0143292053877409,0.0091308300452608,0.0198364519477195,38205000,"Poland",3228473.2597421,547447.291838642,348843.361879189,757851.646662623
"225","POLYN",340,"Polynesia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,458000,"Polynesia",NA,NA,NA,NA
"226","PRI",341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.0245164515207,30.2090419337046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","PRK",342,"Democratic People's Republic of Korea",NA,0.472380727077439,NA,3.85872013789502,NA,NA,NA,3.79803147643286,3.82488513078367,3.77043675727156,27.7848080408845,24.7070715167209,NA,NA,NA,NA,NA,NA,NA,24631000,"Democratic People's Republic of Korea",NA,NA,NA,NA
"228","PRT",343,"Portugal",0.621808527189059,0.435653040426273,4.29531344748963,4.39373958391581,4.25402830139871,4.26704216038652,4.2408428463039,4.3524544378249,4.3654682968127,4.33926898273008,28.5818790496145,31.7346222423042,0.0889049197466079,0.100073305465761,0.0964474209916903,0.103847493481066,0.0111683857191535,0.00754250124508236,0.0149425737344584,10598000,"Portugal",942214.339474551,118362.551851589,79935.4281953829,158361.39643779
