"","countrycode","X","country.x","SD_HHS","SD_SOFI","Amb_mean_HHS","Amb_mean_SOFI","CO2_mean_HHS","CO2_CIu_HHS","CO2_CIl_HHS","CO2_mean_SOFI","CO2_CIu_SOFI","CO2_CIl_SOFI","EAR_1","EAR_2_BFP","Def_amb_HHS_EAR2","Def_CO2_HHS_EAR2","Def_CO2u_HHS_EAR2","Def_CO2l_HHS_EAR2","Difference_HHS2","DifferenceCIu_HHS2","DifferenceCIl_HHS2","pop","country.y","People_already_deficient_HHS2","People_made_deficient_HHS2","People_made_deficientCIu_HHS2","People_made_deficientCIl_HHS2"
"166","LMC",281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","LMY",282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","LSO",283,"Lesotho",0.706933703858122,0.491300640723447,4.02678848819077,4.15597795922842,3.98122278036734,4.04352836801332,3.91477574246586,4.11041225140499,4.17271783905097,4.0439652135035,17.0381756048623,17.7015861222495,0.0514264522320154,0.0585898518368152,0.0489767638864286,0.0704121135858579,0.00716339960479982,-0.00244968834558681,0.0189856613538425,2030000,"Lesotho",104395.698030991,14541.7011977436,-4972.86734154122,38540.8925483003
"169","LTU",284,"Lithuania",0.616697152751257,0.49050021908041,4.28717912537245,4.35704158201924,4.24274163138821,4.26035105572662,4.22481654835332,4.312604088035,4.3302135123734,4.29467900500011,19.4301426944675,21.4841654687804,0.0239610623247408,0.0283250308475388,0.0265224313209803,0.0302635122374824,0.00436396852279798,0.00256136899623949,0.0063024499127416,3044000,"Lithuania",72937.473716511,13283.9201833971,7796.80722455301,19184.6575343854
"170","LUX",285,"Luxembourg",0.57807108713588,0.427965586347602,4.26373370795208,4.33923952729439,4.21623116956847,4.22920336066015,4.20308848666042,4.29173698891078,4.30470918000245,4.27859430600272,19.1397707321618,21.157145846607,0.0180319671278536,0.0220031061823352,0.0208514854075439,0.0232241651645312,0.00397113905448153,0.00281951827969027,0.00519219803667759,516000,"Luxembourg",9304.49503797248,2049.10775211247,1454.87143232018,2679.17418692564
"171","LVA",286,"Latvia",0.600842732769792,0.444083516117977,4.02418662462983,4.10608753474711,3.97473142887438,3.98925321251874,3.95999565164527,4.05663233899166,4.07115412263602,4.04189656176255,19.414778032193,21.2562661124257,0.0536665810683424,0.0632579207781329,0.0603124840840234,0.0663600372721738,0.00959133970979054,0.00664590301568103,0.0126934562038314,2073000,"Latvia",111250.822554674,19882.8472183958,13776.9569515068,26313.5347105426
"172","MAC",287,"China, Macao SAR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.6574351015052,NA,NA,NA,NA,NA,NA,NA,NA,546000,"China, Macao SAR",NA,NA,NA,NA
"173","MAF",288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","MAFR",289,"Middle Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63854000,"Middle Africa",NA,NA,NA,NA
"175","MAR",290,"Morocco",0.636062341630274,0.51520526346735,4.26362046743449,4.33318988690235,4.19575128235963,4.22378619034807,4.16690769249187,4.26532070182749,4.29335560981593,4.23647711195973,17.9537578169671,18.5648333549484,0.0174115935709246,0.0225507613019161,0.0202906774132365,0.0250939354255082,0.00513916773099151,0.00287908384231189,0.00768234185458361,32059000,"Morocco",558198.278290272,164756.578287857,92300.5489006769,246288.197516096
"176","MCA",291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","MCO",292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","MDA",293,"Republic of Moldova",0.590761591650478,0.510709915981566,3.81448441747957,3.85857173742333,3.7655616602165,3.80271792835376,3.72697134877939,3.80964898016025,3.84680524829752,3.77105866872315,18.9922722093455,21.2254528261004,0.0993503940234358,0.11459483712042,0.10287395145331,0.127742837648443,0.0152444430969843,0.00352355742987397,0.0283924436250069,3543000,"Republic of Moldova",351998.446025033,54011.0618926152,12483.9639740435,100594.427763399
"179","MDG",294,"Madagascar",0.655320295755759,0.499200446347456,3.56946728890355,3.65958909110151,3.51076457570469,3.53381324707735,3.48717210457675,3.60088637790265,3.62393504927531,3.57729390677471,16.7223816174864,15.6676125291594,0.10600662270757,0.123336147675521,0.116309098345627,0.130831637136049,0.0173295249679512,0.0103024756380564,0.0248250144284791,21679000,"Madagascar",2298117.57367742,375686.771780213,223347.369357425,538181.487794998
"180","MDV",295,"Maldives",0.615539253928533,0.472380727077439,4.31036538376682,4.38823789467316,4.28153250351661,4.2901532382883,4.27283680496577,4.35940501442295,4.36802574919464,4.35070931587211,18.0527042026779,17.2792923498344,0.00881507517398424,0.00999717474375461,0.00963002478056068,0.0103798368098056,0.00118209956977037,0.000814949606576434,0.00156476163582139,332000,"Maldives",2926.60495776277,392.457057163762,270.563269383376,519.500863092702
"181","MEA",296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","Melanesia",297,"Melanesia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1898000,"Melanesia",NA,NA,NA,NA
"183","MEX",298,"Mexico",0.67382317795934,0.509197994821349,3.93186424578206,4.02924178439463,3.89740626372553,3.94344182018483,3.84914873370995,3.9947838023381,4.0408193587974,3.94652627232252,17.8418126717316,19.2353645505386,0.0739294229171589,0.0813575562045545,0.07155355615198,0.0926883616409783,0.00742813328739564,-0.00237586676517884,0.0187589387238194,119361000,"Mexico",8824289.848815,886629.417316831,-283585.832958512,2239085.68501381
"184","MHL",299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","MIC",300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","MKD",301,"The former Yugoslav Republic of Macedonia",0.652016321879981,0.443157775521755,3.91457174304614,4.0289399780424,3.8499094286443,3.8722764663998,3.82703063829861,3.96427766364056,3.98664470139605,3.94139887329487,19.1797187019495,NA,NA,NA,NA,NA,NA,NA,NA,2104000,"The former Yugoslav Republic of Macedonia",NA,NA,NA,NA
"187","MLI",302,"Mali",0.590705277481379,0.507679225573303,4.03022625696879,4.07582352135161,4.00171952981095,4.02288800174914,3.98009324500471,4.04731679419377,4.06848526613197,4.02569050938754,16.4340212099548,16.1516428249443,0.01729717921746,0.0194702023482614,0.0178357620067215,0.0212696579778335,0.00217302313080145,0.000538582789261489,0.00397247876037351,14417000,"Mali",249373.432778121,31328.4744767645,7764.74807278288,57271.2262883049
"188","MLT",303,"Malta",NA,0.430870452556948,NA,4.38451214103489,NA,NA,NA,4.33868678113278,4.3566908391247,4.32035262484788,19.3764227365088,23.2312385288325,NA,NA,NA,NA,NA,NA,NA,426000,"Malta",NA,NA,NA,NA
"189","MMR",304,"Myanmar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.542635656219,17.2603177381246,NA,NA,NA,NA,NA,NA,NA,52685000,"Myanmar",NA,NA,NA,NA
"190","MNA",305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","MNE",306,"Montenegro",0.566060531874297,0.440364272662198,4.1572758506634,4.22052776721766,4.09912270333864,4.12175612690092,4.07596512152493,4.16237461989289,4.18500804345518,4.13921703807918,19.056792856404,NA,NA,NA,NA,NA,NA,NA,NA,621000,"Montenegro",NA,NA,NA,NA
"192","MNG",307,"Mongolia",0.610633861163176,0.511463329759292,3.83891483453563,3.89455432189092,3.7950070447256,3.817103008083,3.77241179682619,3.85064653208089,3.8727424954383,3.82805128418148,18.6248071732888,20.0778778974059,0.0846483395051947,0.096362176218892,0.0903264845818997,0.102835503034149,0.0117138367136973,0.00567814507670494,0.0181871635289545,2754000,"Mongolia",233121.526997306,32259.9063095223,15637.6115412454,50087.4483587406
"193","MNP",308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","MOZ",309,"Mozambique",0.664685368057841,0.555175399013077,3.51676629902827,3.5835597564487,3.47320827142175,3.51047277017817,3.43450119965282,3.54000172884218,3.57726622759859,3.50129465707325,16.4626538067058,15.5872260697488,0.123245196668812,0.137112555757375,0.125185721055715,0.150299290718265,0.0138673590885628,0.00194052438690342,0.0270540940494525,24581000,"Mozambique",3029490.17931607,340873.553755962,47700.0299544731,665016.685829592
"195","MRT",310,"Mauritania",0.633584190150989,0.505388080453532,3.91015940116867,3.98316530824106,3.86320016240298,3.88641538294311,3.83943316029735,3.93620606947537,3.9594212900155,3.91243906736974,16.9596065902538,17.2830241808916,0.0470940446189009,0.0548447019734185,0.0508955376589977,0.0591347187467463,0.00775065735451766,0.00380149304009682,0.0120406741278454,3703000,"Mauritania",174389.24722379,28700.6841837789,14076.9287274785,44586.6162954115
"196","MUS",311,"Mauritius",NA,0.479085752531057,NA,4.17569786200927,NA,NA,NA,4.12703982203832,4.146800685119,4.10688058174575,18.7927193108841,19.7249382927466,NA,NA,NA,NA,NA,NA,NA,1235000,"Mauritius",NA,NA,NA,NA
"197","MWI",312,"Malawi",0.654117685738547,0.524744149811262,3.96045229649766,4.03670905851506,3.91732285981219,3.97235843172927,3.85908106089052,3.9935796218296,4.04861519374667,3.93533782290793,16.5205551860761,15.8117984836949,0.0333219980527093,0.0385194134367056,0.0319935893630956,0.0465669254598417,0.00519741538399632,-0.00132840868961365,0.0132449274071325,15458000,"Malawi",515091.44589878,80341.6470058152,-20534.5415240479,204740.087859454
"198","MYS",313,"Malaysia",0.668027411499559,0.444083516117977,4.01097619333986,4.13550141995341,3.96837064772902,3.97968975368083,3.95692195137067,4.09289587434257,4.10421498029438,4.08144717798422,18.3545427815788,18.1489927679364,0.0479421206543712,0.054648071955689,0.0527980244028083,0.0565710653533972,0.00670595130131778,0.00485590374843709,0.00862894469902603,28759000,"Malaysia",1378767.44789906,192856.453474598,139650.935901302,248159.82059929
"199","NAC",314,"Northern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,349464000,"Northern America",NA,NA,NA,NA
"200","NAFR",315,"Northern Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,209622000,"Northern Africa",NA,NA,NA,NA
"201","NAM",316,"Namibia",0.780423319325289,0.473226406157533,3.66576163487877,3.85832029780974,3.62917808675895,3.65283820008431,3.60494457848517,3.82173674968991,3.84539686301528,3.79750324141614,16.9735173230911,16.6391315430403,0.136915321257178,0.147455953472533,0.140578467895954,0.154730124428825,0.0105406322153546,0.00366314663877573,0.0178148031716465,2218000,"Namibia",303678.182548422,23379.1222536565,8124.85924480458,39513.233434712
"202","NCL",317,"New Caledonia",NA,0.488087275732784,NA,4.05527267552951,NA,NA,NA,4.02069300061655,4.0343536369744,4.00684316368983,18.7195099081191,NA,NA,NA,NA,NA,NA,NA,NA,250000,"New Caledonia",NA,NA,NA,NA
"203","NeFoIC",318,"Net Food Importing Developing Countries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1271855000,"Net Food Importing Developing Countries",NA,NA,NA,NA
"204","NER",319,"Niger",0.599363130210716,0.51816913554843,4.12444701227618,4.16981546668667,4.10858714895119,4.13815341329551,4.07812001772937,4.15395560336168,4.183521867706,4.12348847213986,16.151159003393,15.6188809690013,0.0108461110205276,0.0116264690713062,0.0102088402987208,0.0132630838094758,0.000780358050778543,-0.000637270721806809,0.00241697278894819,16511000,"Niger",179080.139059931,12884.4917764045,-10521.9768877522,39906.6377183236
"205","NEUR",320,"Northern Europe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99285000,"Northern Europe",NA,NA,NA,NA
"206","NGA",321,"Nigeria",0.684081808044314,0.493690373536489,3.84355348385713,3.95567235144442,3.8101504094628,3.82941135427184,3.79051118266616,3.92226927705009,3.94153022185913,3.90263005025345,16.6682753034062,16.51737049545,0.0643774520669615,0.07075364877303,0.0670202602263574,0.0747228380764175,0.00637619670606855,0.0026428081593959,0.010345386009456,164193000,"Nigeria",10570326.9872306,1046926.86575951,433930.60011569,1698639.96505062
"207","NIC",322,"Nicaragua",0.633643123567861,0.535426532885883,3.7695401095297,3.82695112749302,3.726187916664,3.76770204832232,3.6828754355206,3.78359893462732,3.82511306628563,3.74028645348392,17.2971885066344,18.3678617682779,0.0876205218386775,0.0990232944507302,0.0880831849381535,0.111463440315236,0.0114027726120526,0.000462663099476013,0.0238429184765586,5905000,"Nicaragua",517399.181457391,67333.3722741708,2732.02560240586,140792.433604078
"208","NLD",323,"Netherlands",0.578848346924388,0.428936867281207,4.03715991502242,4.11269920133446,3.99793803123705,4.01240877188179,3.98325480973997,4.07347731754909,4.08794805819383,4.05879409605201,19.1056977912962,20.8696484714037,0.0422091817977291,0.0486741483456522,0.0462024086640015,0.051289098140299,0.00646496654792304,0.00399322686627237,0.00907991634256988,16666000,"Netherlands",703458.223840954,107745.132487685,66551.1189532953,151325.88576527
"209","NOC",324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","NOR",325,"Norway",0.550944654978205,0.427965586347602,4.1789633338618,4.23915606873741,4.13792543075674,4.15519266151915,4.12035479612058,4.19811816563234,4.21538539639475,4.18054753099618,19.0878126164041,20.8109955199189,0.0189704266483298,0.0226958332450082,0.0210592268861955,0.0244699502338528,0.00372540659667835,0.0020888002378657,0.00549952358552299,4944000,"Norway",93789.7893493426,18418.4102139777,10327.028376008,27189.6446068256
"211","NPL",326,"Nepal",0.589579751168292,0.5189060482667,3.88664086905259,3.92581126708254,3.81968516511577,3.84441085038078,3.79433258724282,3.85885556314572,3.88358124841073,3.83350298527277,17.4483416106711,15.3757733100338,0.0251697275133273,0.0326278000645294,0.02968517228092,0.0358907097768325,0.00745807255120206,0.00451544476759272,0.0107209822635052,27156000,"Nepal",683509.120351916,202531.418200443,122621.418108748,291138.994347747
"212","NZL",327,"New Zealand",0.608621394429013,0.427965586347602,4.25744125561196,4.35107398494139,4.22433393108759,4.23649260473553,4.21202560262436,4.31796666041702,4.33012533406497,4.3056583319538,18.9720900060041,21.3532461559042,0.0246789452351485,0.0279965188316303,0.0267373692884153,0.0293210810551028,0.00331757359648184,0.00205842405326688,0.0046421358199543,4414000,"New Zealand",108932.864267945,14643.7698548709,9085.88377111999,20490.3875092783
"213","Oceania",328,"Oceania",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29610000,"Oceania",NA,NA,NA,NA
"214","OEC",329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","OED",330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","OMN",331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.5378748422409,19.3654373518742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","OSS",332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","PAK",333,"Pakistan",0.573974596479425,0.516690459418634,3.57294619958151,3.60418510285625,3.51401478097297,3.54609694099717,3.48086914305354,3.54525368424771,3.57733584427191,3.51210804632828,17.4951195724647,16.9672931392476,0.0981533958455257,0.117126816098677,0.106498323103382,0.128874966079047,0.0189734202531515,0.00834492725785597,0.0307215702335217,176166000,"Pakistan",17291291.1325229,3342471.55231668,1470092.45530746,5412096.14175858
"219","PAN",334,"Panama",0.703294639475334,0.488893547176172,3.81313133558905,3.94093456031117,3.77492757228685,3.78852009128939,3.76114774783506,3.90273079700897,3.91632331601151,3.88895097255718,18.2373081131172,19.869866632016,0.120693982137338,0.131953663743274,0.12786732242205,0.136187358102578,0.0112596816059363,0.00717334028471216,0.01549337596524,3740000,"Panama",451395.493193644,42111.2092062017,26828.2926648235,57945.2261099976
"220","PER",335,"Peru",0.679832425732438,0.501534271825393,3.87978780063469,3.9851055512656,3.82936497708595,3.84577506013713,3.81268110404604,3.93468272771686,3.95109281076804,3.91799885467695,17.9189778667566,18.9115488774893,0.0833760178341029,0.095344044469798,0.0913176479828344,0.0995700815947126,0.0119680266356951,0.00794163014873148,0.0161940637606097,29615000,"Peru",2469180.76815696,354433.10881611,235191.376854683,479587.198270456
"221","PHL",336,"Philippines",0.648543069913103,0.533316772407458,3.72152157595817,3.78961224285877,3.66968585763051,3.68701030157265,3.65205597805401,3.73777652453111,3.75510096847325,3.72014664495461,17.1566138056968,16.7980061702323,0.0825488991847914,0.0954023189622946,0.0909520257690567,0.100093554711373,0.0128534197775032,0.00840312658426533,0.017544655526582,95053000,"Philippines",7846520.51421198,1221756.11011101,798742.391214172,1667672.1417682
"222","PLW",337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","PNG",338,NA,0.696795142317655,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.5171588985735,17.5171588985735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","POL",339,"Poland",0.589073735048489,0.436600915721268,4.25731286618132,4.33550661903899,4.20596345121964,4.22391296892466,4.18768585042609,4.28415720407731,4.30210672178233,4.26587960328376,19.4106402670353,21.2235520245758,0.0206336944818711,0.0253705040823434,0.023620429815708,0.0272628928542007,0.00473680960047228,0.00298673533383687,0.00662919837232957,38205000,"Poland",788310.297679886,180969.810786043,114108.223429237,253268.523814851
"225","POLYN",340,"Polynesia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,458000,"Polynesia",NA,NA,NA,NA
"226","PRI",341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.9421527499573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","PRK",342,"Democratic People's Republic of Korea",NA,0.472380727077439,NA,3.85872013789502,NA,NA,NA,3.79803147643286,3.82488513078367,3.77043675727156,18.7541736280559,16.7023492786135,NA,NA,NA,NA,NA,NA,NA,24631000,"Democratic People's Republic of Korea",NA,NA,NA,NA
"228","PRT",343,"Portugal",0.621808527189059,0.435653040426273,4.29531344748963,4.39373958391581,4.25402830139871,4.26704216038652,4.2408428463039,4.3524544378249,4.3654682968127,4.33926898273008,19.2889995858064,21.3908283809329,0.0237462181755192,0.027715222851066,0.0264083926417228,0.0290938055578602,0.00396900467554678,0.00266217446620362,0.00534758738234102,10598000,"Portugal",251662.420224152,42063.5115514448,28213.724992826,56673.7310780501
"229","PRY",344,"Paraguay",0.706431157234588,0.496850156416928,3.81092052059052,3.93701297158066,3.77807203264155,3.81342138855503,3.74142716439965,3.90416448363168,3.93951383954517,3.86751961538979,17.3656733684641,18.2898616809315,0.100187527239802,0.10860433093902,0.0995667967306795,0.11858076756249,0.00841680369921766,-0.000620730509122383,0.018393240322688,6573000,"Paraguay",658532.616547218,55323.6507149577,-4080.06163646142,120898.768641028
"230","PSE",345,"Occupied Palestinian Territory",0.604781050007863,0.454988098068868,3.70894023888632,3.78831321341846,3.64272028963389,3.67065803630534,3.61397953737768,3.72209326416603,3.75003101083748,3.69335251190982,17.3568436549895,NA,NA,NA,NA,NA,NA,NA,NA,4114000,"Occupied Palestinian Territory",NA,NA,NA,NA
"231","PSS",346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","PYF",347,"French Polynesia",NA,0.445926965707575,NA,4.30729381789167,NA,NA,NA,4.28331857069439,4.2922502304729,4.27430641688425,18.6436050907411,NA,NA,NA,NA,NA,NA,NA,NA,271000,"French Polynesia",NA,NA,NA,NA
"233","QAT",348,NA,0.637362827291435,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.4038016394474,23.5033398494282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","ROU",349,"Romania",0.559740808450716,0.438488184159075,4.13380455482586,4.19432349732483,4.07129138984334,4.09649635076743,4.04543467606339,4.13181033234231,4.1570152932664,4.10595361856236,19.3885170721447,20.4348510616704,0.0230331516558958,0.0298432095356468,0.0269193150692974,0.0331116759356119,0.00681005787975095,0.00388616341340157,0.0100785242797161,21809000,"Romania",502330.004463433,148520.552299489,84753.3378828749,219802.536016328
"235","RUS",350,"Russian Federation",0.6315236820609,0.446844710306128,4.14439434135181,4.2439703242894,4.09410614642904,4.11470449974315,4.07307456145702,4.19368212936664,4.21428048268075,4.17265054439461,19.3828384322726,21.7274791771914,0.0457353218543171,0.0539109511217639,0.0504321851864658,0.05765619192951,0.00817562926744678,0.00469686333214864,0.0119208700751928,143438000,"Russian Federation",6560183.09613954,1172695.91086403,673708.682636737,1709905.76184551
"236","RWA",351,"Rwanda",0.696421186022621,0.530483232004731,3.64931906394005,3.75111406839153,3.59696691729033,3.62967545956996,3.56315224440767,3.69876192174181,3.73147046402144,3.66494724885915,16.7484567610119,15.99219039307,0.103905180193315,0.118120232552582,0.109086136278847,0.128003140911759,0.0142150523592668,0.00518095608553221,0.0240979607184443,11144000,"Rwanda",1157919.3280743,158412.54349167,57736.5746171709,268547.674246343
"237","SAS",352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","SAU",353,"Saudi Arabia",NA,0.447759824849666,NA,4.16243544666661,NA,NA,NA,4.10738284921949,4.12710161334932,4.08726742058586,18.0374721171506,20.2528542474286,NA,NA,NA,NA,NA,NA,NA,27762000,"Saudi Arabia",NA,NA,NA,NA
"239","SCE",354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","SDN",355,"Sudan (former)",0.603580638388813,0.586165253482392,3.72986821190922,3.74022815323311,3.70674416762541,3.72819824704867,3.68481970050569,3.71710410894929,3.73855818837255,3.69517964182957,17.2771784142488,16.8086711870811,0.0662505852052516,0.0713241306999144,0.0666073578910828,0.0764050033202201,0.00507354549466275,0.000356772685831147,0.0101544181149684,43552000,"Sudan (former)",2885345.48685912,220963.053383552,15538.1640133181,442245.217743106
"241","SEN",356,"Senegal",0.632641721854964,0.481565215711001,3.78886627244847,3.87303151807288,3.74558195000165,3.76338623911046,3.72745491320895,3.82974719562606,3.84755148473488,3.81162015883337,16.6889398303433,16.3892805691714,0.0583932606670604,0.0668088657147002,0.0632401424624186,0.0706003762938603,0.00841560504763984,0.00484688179535826,0.0122071156267999,13331000,"Senegal",778440.557952582,112188.430890087,64613.7812139209,162733.05842087
"242","SGP",357,NA,0.645557944350314,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.1793268453545,18.4302142813676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","SLB",358,"Solomon Islands",NA,0.470682769970642,NA,3.91458055576153,NA,NA,NA,3.8674580829883,3.88132968799592,3.85339134659677,17.3959737475143,19.1711707379046,NA,NA,NA,NA,NA,NA,NA,538000,"Solomon Islands",NA,NA,NA,NA
"244","SLE",359,"Sierra Leone",0.603923453197455,0.551181870467148,3.72966123676718,3.76012227826231,3.68379252228196,3.70082128370318,3.66646875124457,3.7142535637771,3.73128232519832,3.6969297927397,16.7970280797985,16.6402825892053,0.0642822991360067,0.0743926305902149,0.0705060696680012,0.0785122461875605,0.0101103314542083,0.00622377053199452,0.0142299470515538,5865000,"Sierra Leone",377015.684432679,59297.0939789315,36502.4141701479,83458.6394573632
"245","SLV",360,"El Salvador",0.681001036576664,0.481565215711001,3.75710284065503,3.87303151807288,3.71921568558498,3.76156012756821,3.67499860378825,3.83514436300284,3.87748880498606,3.7909272812061,17.8450913387556,18.9584173023189,0.11574013115042,0.126951618516874,0.114468880106156,0.140965772191418,0.011211487366454,-0.001271251044264,0.0252256410409972,6256000,"El Salvador",724070.26047703,70139.064964536,-7952.94653291556,157811.610352479
"246","SMR",361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","SOASIA",362,"SOASIA",0.578761301717286,0.502575656579066,3.68227268142149,3.72346385831129,3.61826974009689,3.64113350410223,3.59487096824278,3.6594609169867,3.68232468099204,3.63606214513259,22.8042789933145,NA,NA,NA,NA,NA,NA,NA,NA,525377000,"SOASIA",NA,NA,NA,NA
"248","SOM",363,"Somalia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.957223433754,15.9912105715939,NA,NA,NA,NA,NA,NA,NA,9908000,"Somalia",NA,NA,NA,NA
"249","SOTRLA",364,"SOTRLA",0.708657027997937,0.50457183588246,4.07822061089657,4.20202163377911,4.04110847371143,4.05610381968653,4.02588483973504,4.16490949659397,4.17990484256907,4.14968586261758,19.0847620816495,NA,NA,NA,NA,NA,NA,NA,NA,264928000,"SOTRLA",NA,NA,NA,NA
"250","SouAfr",365,"Southern Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59396000,"Southern Africa",NA,NA,NA,NA
"251","SouAm",366,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,398014000,"South America",NA,NA,NA,NA
"252","SouAs",367,"Southern Asia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1703127000,"Southern Asia",NA,NA,NA,NA
"253","SouEAs",368,"South-Eastern Asia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,599419000,"South-Eastern Asia",NA,NA,NA,NA
"254","SouEur",369,"Southern Europe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155087000,"Southern Europe",NA,NA,NA,NA
"255","SRB",377,"Serbia",0.571768614449984,0.440364272662198,3.96367471081006,4.03017403872644,3.91160991831074,3.93592868893699,3.8866849730394,3.97810924622712,4.00242801685337,3.95318430095578,19.3001986729731,NA,NA,NA,NA,NA,NA,NA,NA,9597000,"Serbia",NA,NA,NA,NA
